tr,ts,ti,n,alpha,Ks,RMSETWT,RMSEVOL,RMSEAMP,RMSE,Converged,TWT,VOL,SAmp,Amp
0.03,0.35,0.07,5.0,4.500000000000001,0.273,0.01909273544906937,0.007559958235309364,0.8355953471340349,0.02053498272333756,0,"[0.         0.7901492  1.10856754 1.32084643 1.4977455  1.7925773
 2.02844273 2.22892835 2.4176207  2.73603903 3.01907755 3.26673626]","[0.      0.11625 0.2145  0.3055  0.39225 0.55525 0.71225 0.86525 1.01475
 1.30575 1.58975 1.86975]",-0.10406814526415586,"[104.56492615 125.27784729 113.16161346 102.50854492  94.99078369
  86.69781494  80.30219269  76.43875122  74.4106369   68.8910141
  63.89340973  60.66463089]"
0.03,0.3,0.07,3.0,4.500000000000001,0.351,0.019766395196779692,0.005668839040500779,0.8524793831781183,0.020563222391988593,0,"[0.         0.81373575 1.15574063 1.39160606 1.58029841 1.89871674
 2.15816872 2.37044761 2.57093323 2.92473138 3.21956317 3.49080842]","[0.      0.116   0.21525 0.3075  0.39575 0.56225 0.72325 0.88025 1.03425
 1.33425 1.62825 1.91825]",-0.09338055044825114,"[ 89.31206512 132.49867249 125.1190033  116.58694458 111.06155396
 104.43988037  99.01574707  95.61056519  91.10365295  83.90618134
  77.79606628  72.42817688]"
0.03,0.35,0.07,6.0,2.5,0.166,0.020169990700534275,0.0040787239294481,0.8448894434973442,0.020578253418409728,0,"[0.         0.81373575 1.13215408 1.34443297 1.53312532 1.81616384
 2.05202927 2.25251489 2.42941397 2.7478323  3.01907755 3.25494298]","[0.      0.12175 0.225   0.32075 0.412   0.5835  0.748   0.9075  1.065
 1.37    1.668   1.961  ]",-0.09818498226618107,"[104.56492615 124.15895081 111.68643188  99.71141052  94.09500122
  84.71936798  79.35028839  76.84854126  73.60771179  68.52644348
  65.02407074  61.14397049]"
0.03,0.39999999999999997,0.07,2.0,4.500000000000001,0.45,0.020306911340467956,0.0033824524309399025,0.8916795583959853,0.020586685809940303,0,"[0.         0.75476939 1.06139445 1.27367334 1.45057242 1.73361094
 1.96947637 2.16996199 2.34686107 2.65348613 2.92473138 3.14880354]","[0.      0.12525 0.229   0.325   0.41575 0.58525 0.74825 0.90625 1.06075
 1.35975 1.65175 1.93875]",-0.0685668395353413,"[108.31534576 109.78929138 102.08070374  95.5383606   92.39437103
  88.02267456  83.61094666  80.94239044  78.809021    75.42285156
  71.2982254   67.53001404]"
0.03,0.39999999999999997,0.07,3.0,8.5,0.5,0.018495063167354615,0.009129030322944738,0.8776227376648642,0.020625386207333958,0,"[0.         0.73118284 1.03780791 1.2500868  1.42698587 1.72181767
 1.9576831  2.16996199 2.34686107 2.67707267 2.96011119 3.2077699 ]","[0.     0.1165 0.214  0.304  0.3895 0.55   0.704  0.854  1.001  1.287
 1.567  1.843 ]",-0.07746480705814097,"[108.31534576 105.58023834  95.0900116   88.01977539  82.49344635
  77.82002258  73.9295578   71.21600342  69.62554169  66.65947723
  62.65937805  58.63746643]"
0.03,0.39999999999999997,0.1,4.0,5.500000000000001,0.351,0.020068330941595543,0.004865127427823329,0.8250948357187144,0.02064963369336996,0,"[0.         0.82552902 1.15574063 1.39160606 1.59209168 1.89871674
 2.15816872 2.38224088 2.5827265  2.93652465 3.23135644 3.50260169]","[0.     0.1195 0.2205 0.314  0.403  0.57   0.731  0.8875 1.041  1.339
 1.631  1.919 ]",-0.11071496899005376,"[103.87213135 121.63811493 109.09892273 100.42362976  92.44986725
  83.6031723   78.5019455   75.0239563   71.48576355  66.26452637
  61.07559967  56.31960297]"
0.03,0.44999999999999996,0.07,7.0,4.500000000000001,0.273,0.017867411870420652,0.010377098784886024,0.9464395186587133,0.02066225026802579,0,"[0.         0.74297612 1.03780791 1.26188007 1.45057242 1.74540421
 1.99306291 2.19354853 2.38224088 2.71245249 2.99549101 3.24314971]","[0.      0.13275 0.2435  0.34575 0.44275 0.62525 0.79975 0.96925 1.13525
 1.45425 1.76825 2.07725]",-0.033903784689034475,"[102.79759216  72.79105377  65.93318939  58.1819725   57.36604309
  57.08063889  55.92467499  55.86444092  54.54378891  53.36524582
  52.77201843  50.19336319]"
0.03,0.35,0.07,2.0,7.500000000000001,0.6000000000000001,0.017971586940508443,0.010196989525880431,0.8435847868679457,0.020662926524361667,0,"[0.         0.76656266 1.08498099 1.30905316 1.4977455  1.7925773
 2.040236   2.25251489 2.42941397 2.75962557 3.04266409 3.30211607]","[0.      0.115   0.211   0.29975 0.38425 0.54325 0.69675 0.84575 0.99225
 1.27725 1.55625 1.83125]",-0.09901082991259032,"[104.82159424 128.57759094 117.32746887 109.07428741 101.48887634
  92.42469025  87.6444931   83.80751038  80.58856201  75.51647186
  70.1007309   64.7769165 ]"
0.03,0.44999999999999996,0.07,3.0,8.5,0.5,0.01967654508180226,0.006363801839682574,0.9308869603407703,0.020680048360943067,0,"[0.         0.68400976 0.99063482 1.20291371 1.37981279 1.67464458
 1.91051001 2.11099563 2.29968798 2.61810631 2.88935156 3.13701027]","[0.      0.12075 0.2215  0.31375 0.40125 0.56525 0.72225 0.87475 1.02425
 1.31425 1.59825 1.87725]",-0.04374855410429235,"[102.20643616  83.80207062  78.0625      73.27597809  71.2232132
  70.07416534  68.69795227  67.45609283  65.96395111  63.60984802
  61.59092712  58.84718323]"
0.03,0.44999999999999996,0.1,7.0,1.5,0.1,0.01984306898742935,0.005941730361245521,0.8916822640790885,0.020713559484686044,0,"[0.         0.82552902 1.14394735 1.36801952 1.55671186 1.85154365
 2.09920236 2.29968798 2.48838033 2.81859193 3.08983718 3.33749589]","[0.      0.1285  0.236   0.3355  0.42975 0.60475 0.77425 0.93875 1.09875
 1.40975 1.71275 2.01075]",-0.068565126837937,"[106.33049774  95.29398346  82.94350433  74.06765747  69.37365723
  66.56847382  63.11485291  60.90006638  59.55178452  58.22867966
  54.99213028  52.77456284]"
0.03,0.35,0.07,8.0,3.5000000000000004,0.213,0.020279470383390813,0.004224767433440746,0.8068193322928096,0.02071486371901796,0,"[0.         0.83732229 1.15574063 1.39160606 1.56850513 1.86333693
 2.09920236 2.31148125 2.5001736  2.8303852  3.10163045 3.34928916]","[0.     0.121  0.2245 0.3205 0.412  0.5845 0.749  0.9105 1.069  1.372
 1.673  1.965 ]",-0.12228336265865156,"[103.90800476 123.039711   110.52134705  97.38628387  89.84370422
  79.85344696  72.40352631  68.76831055  65.87301636  60.51327515
  56.0524559   53.18048477]"
0.03,0.39999999999999997,0.07,6.0,3.5000000000000004,0.213,0.02033678169412132,0.003971623642955547,0.9013113959679621,0.02072096725627526,0,"[0.         0.76656266 1.06139445 1.27367334 1.45057242 1.73361094
 1.96947637 2.16996199 2.34686107 2.65348613 2.92473138 3.16059681]","[0.      0.1225  0.225   0.31975 0.40975 0.57875 0.74075 0.89725 1.05075
 1.34875 1.63975 1.92575]",-0.062469886352279985,"[108.3396759   99.337677    86.85111237  77.11542511  73.35255432
  70.30763245  67.36051941  66.04678345  64.14196777  62.14064026
  59.68786621  56.93241882]"
0.03,0.44999999999999996,0.1,8.0,3.5000000000000004,0.213,0.01955566555445912,0.007021601635358518,0.8785323252477226,0.020778039965394436,0,"[0.         0.82552902 1.15574063 1.37981279 1.56850513 1.8751302
 2.1227889  2.34686107 2.53555341 2.87755829 3.17239008 3.43184206]","[0.      0.12825 0.236   0.336   0.431   0.609   0.78    0.946   1.1065
 1.4205  1.7285  2.0265 ]",-0.07688903811819162,"[106.39002991  91.35999298  78.6789093   68.61214447  63.79500198
  60.22355652  57.29655075  55.08382034  53.44652557  52.05265808
  49.46512985  46.9782753 ]"
0.03,0.39999999999999997,0.1,6.0,1.5,0.1,0.020238106651745608,0.004744386310997891,0.8361556427807812,0.020786778545878966,0,"[0.         0.82552902 1.15574063 1.37981279 1.56850513 1.86333693
 2.11099563 2.31148125 2.5001736  2.81859193 3.08983718 3.33749589]","[0.      0.12025 0.22175 0.31575 0.40525 0.57275 0.73275 0.88925 1.04175
 1.33775 1.62675 1.91075]",-0.1037134781197655,"[103.21476746 121.0497818  109.16858673  98.23057556  91.31629944
  83.36181641  77.51360321  73.36071777  71.75647736  66.57078552
  62.03129578  58.0337944 ]"
0.03,0.44999999999999996,0.07,5.0,4.500000000000001,0.273,0.020544847280283406,0.0032548036599576,0.949422544493013,0.02080106960314882,0,"[0.         0.7075963  1.00242809 1.21470698 1.39160606 1.68643785
 1.92230328 2.1227889  2.29968798 2.60631304 2.87755829 3.11342372]","[0.     0.1265 0.2315 0.328  0.4195 0.5905 0.7545 0.9135 1.0685 1.3685
 1.6625 1.9495]",-0.032015529335922825,"[102.54308319  78.26013184  72.34464264  66.54203796  64.84975433
  65.22149658  63.89551926  63.51854324  62.29198456  60.84107208
  59.62143326  57.13031006]"
0.03,0.39999999999999997,0.07,3.0,8.5,0.578,0.017638240045747204,0.011030595440301461,0.8681809988643081,0.020803402310175124,0,"[0.         0.7901492  1.10856754 1.3326397  1.53312532 1.83975038
 2.08740909 2.31148125 2.51196687 2.85397175 3.16059681 3.42004879]","[0.      0.12975 0.239   0.34025 0.43675 0.61825 0.79325 0.96425 1.13175
 1.45775 1.77775 2.09375]",-0.08344142771889293,"[108.31534576 103.09052277  92.94194794  84.74104309  80.63848877
  75.42749023  72.37637329  69.8463974   68.07462311  64.04811096
  59.69245529  54.99216843]"
0.03,0.35,0.07,8.0,6.5,0.351,0.02030130334015333,0.004603717035395695,0.7689120891176746,0.020816751135826005,0,"[0.         0.83732229 1.1675339  1.40339933 1.59209168 1.89871674
 2.14637545 2.37044761 2.55913996 2.91293811 3.2077699  3.49080842]","[0.      0.11825 0.22    0.31425 0.4045  0.5745  0.7385  0.8965  1.0535
 1.3595  1.6595  1.9555 ]",-0.146278647588512,"[103.90800476 123.12926483 108.43452454  96.92324829  85.80608368
  75.73776245  68.61336517  63.06875229  59.89200592  55.25788879
  48.94866943  45.86790466]"
0.03,0.35,0.07,5.0,5.500000000000001,0.351,0.019731057226648616,0.006642170357647796,0.8188671241213388,0.02081905488588033,0,"[0.         0.82552902 1.15574063 1.39160606 1.58029841 1.8751302
 2.13458217 2.34686107 2.54734668 2.87755829 3.18418335 3.44363533]","[0.      0.12375 0.22925 0.327   0.42025 0.59625 0.76625 0.93175 1.09375
 1.40975 1.71975 2.02475]",-0.11465711043119257,"[104.56492615 123.5619812  110.33335876  99.86420441  91.47106171
  82.91960144  77.24552917  74.05036926  70.16497803  65.24889374
  59.85157013  55.12578201]"
0.03,0.44999999999999996,0.1,5.0,1.5,0.1,0.019866626855332987,0.006350522524739946,0.9043983292231821,0.020856941265350183,0,"[0.         0.76656266 1.07318772 1.28546661 1.47415896 1.76899075
 1.99306291 2.19354853 2.37044761 2.68886594 2.94831792 3.18418335]","[0.     0.1215 0.2225 0.3155 0.4035 0.5675 0.725  0.8775 1.0265 1.3135
 1.5945 1.8695]",-0.06051585760172579,"[106.39002991 100.95999146  89.29930878  83.45437622  78.16616058
  75.99934387  72.47252655  70.45962524  68.69081879  66.39488983
  64.11126709  60.88763809]"
0.03,0.39999999999999997,0.07,2.0,6.5,0.55,0.019687196464558403,0.006893126920287437,0.8869720406102621,0.02085907244757811,0,"[0.         0.74297612 1.04960118 1.26188007 1.43877915 1.72181767
 1.9576831  2.16996199 2.34686107 2.65348613 2.92473138 3.17239008]","[0.      0.1205  0.22025 0.312   0.39925 0.56225 0.71875 0.87125 1.02025
 1.30925 1.59125 1.86925]",-0.0715466982937041,"[108.31534576 109.01130676 100.0425415   93.74118805  88.55381775
  84.10329437  79.64722443  77.04738617  75.45372009  71.52452087
  68.24610138  64.87046814]"
0.03,0.39999999999999997,0.07,6.0,2.5,0.166,0.020120301641285913,0.005613616866296921,0.9063921961137876,0.0208887345824946,0,"[0.         0.77835593 1.08498099 1.29725989 1.47415896 1.75719748
 1.99306291 2.19354853 2.37044761 2.68886594 2.94831792 3.18418335]","[0.      0.12725 0.23375 0.332   0.4255  0.601   0.7695  0.933   1.0935
 1.4045  1.7075  2.0055 ]",-0.05925373985997242,"[108.3396759   98.91719818  87.33343506  77.14932251  74.36143494
  71.34241486  68.69849396  66.64664459  65.47882843  63.49567795
  61.34025574  58.01210022]"
0.03,0.39999999999999997,0.07,5.0,7.500000000000001,0.45,0.017782715939364816,0.01097437317280358,0.866568386833626,0.02089645550604433,0,"[0.         0.80194247 1.10856754 1.3326397  1.53312532 1.83975038
 2.08740909 2.31148125 2.51196687 2.85397175 3.16059681 3.43184206]","[0.      0.1295  0.23925 0.34075 0.4375  0.6195  0.794   0.965   1.1325
 1.4575  1.7775  2.0915 ]",-0.08446221113431472,"[108.34111023  97.67639923  86.63336945  76.01437378  73.20220947
  68.09051514  64.54008484  62.72709656  61.1992569   57.69044876
  53.84474564  50.10571671]"
0.03,0.39999999999999997,0.1,3.0,6.5,0.45,0.02042084203393398,0.004550594962663379,0.8282163176270542,0.020921728033054587,0,"[0.         0.82552902 1.15574063 1.39160606 1.59209168 1.91051001
 2.18175526 2.40582742 2.60631304 2.96011119 3.26673626 3.54977478]","[0.      0.12    0.22125 0.315   0.40425 0.57225 0.73425 0.89175 1.04625
 1.34725 1.64225 1.93325]",-0.10873907094207473,"[103.87213135 122.99386597 110.88616943 102.5660553   94.53723145
  85.40048218  80.95096588  76.60968781  73.8228302   68.2342453
  63.33708572  57.66197586]"
0.03,0.39999999999999997,0.07,9.0,3.5000000000000004,0.213,0.01915287267072436,0.008487797418992521,0.8812590835291852,0.02094934931129929,0,"[0.         0.81373575 1.12036081 1.3326397  1.52133205 1.80437057
 2.05202927 2.26430816 2.45300051 2.77141885 3.05445737 3.30211607]","[0.     0.1275 0.236  0.3365 0.432  0.6115 0.784  0.952  1.116  1.434
 1.746  2.052 ]",-0.07516300012602574,"[108.31999207  95.1905365   81.15866089  67.87913513  65.2483139
  60.61144257  57.49269485  55.49139404  54.64458847  52.89672089
  50.46634293  47.94677353]"
0.03,0.39999999999999997,0.07,2.0,5.500000000000001,0.5,0.020225385705318573,0.005545432817006036,0.8894413904983371,0.020971839501026903,0,"[0.         0.74297612 1.04960118 1.26188007 1.43877915 1.72181767
 1.9576831  2.15816872 2.33506779 2.64169286 2.91293811 3.14880354]","[0.      0.122   0.22325 0.31675 0.40475 0.56925 0.72775 0.88125 1.03125
 1.32325 1.60825 1.88925]",-0.06998359981455263,"[108.31534576 109.67605591 101.18461609  94.50112915  90.66101074
  86.1071167   81.66283417  79.14276123  77.11862946  73.97885132
  69.8146286   66.10228729]"
0.03,0.44999999999999996,0.1,7.0,7.500000000000001,0.351,0.017111631842012948,0.012134989822637174,0.8492621897154145,0.02097774826553363,0,"[0.         0.77835593 1.09677427 1.32084643 1.4977455  1.80437057
 2.05202927 2.27610143 2.47658705 2.81859193 3.11342372 3.38466897]","[0.     0.1165 0.212  0.3    0.3835 0.54   0.6905 0.8365 0.978  1.255
 1.527  1.795 ]",-0.09541703391014271,"[106.33049774  96.8230896   81.36643982  74.33689117  65.79346466
  61.28111267  57.50356293  55.09215546  52.76605606  50.08878326
  48.04595947  44.78375626]"
0.03,0.35,0.07,9.0,6.5,0.351,0.020393373696738444,0.005080121820233704,0.7641709932439582,0.02101659649998634,0,"[0.         0.83732229 1.1675339  1.40339933 1.59209168 1.89871674
 2.15816872 2.38224088 2.57093323 2.92473138 3.23135644 3.50260169]","[0.      0.1195  0.22275 0.3185  0.41    0.5825  0.749   0.9115  1.071
 1.382   1.687   1.988  ]",-0.14927976127657444,"[104.25530243 121.57047272 106.10953522  94.25476837  82.58760071
  73.01618958  65.69210815  58.57537079  57.39203644  52.70962906
  47.14173889  43.71635818]"
0.03,0.35,0.07,6.0,3.5000000000000004,0.213,0.01988863290461791,0.006797443469393283,0.833449292230889,0.021018157781647936,0,"[0.         0.80194247 1.10856754 1.3326397  1.50953878 1.7925773
 2.02844273 2.22892835 2.40582742 2.72424576 2.99549101 3.24314971]","[0.      0.117   0.216   0.30775 0.395   0.5585  0.717   0.871   1.0215
 1.3145  1.6005  1.8815 ]",-0.10542659801784728,"[104.25530243 124.79039764 112.70119476 101.1401062   93.98421478
  84.79735565  78.72840881  75.29714203  72.22815704  67.41217804
  63.33202362  59.4006424 ]"
0.03,0.44999999999999996,0.07,5.0,6.5,0.351,0.0202425099665846,0.005672286607290394,0.9431209750272228,0.02102222740583221,0,"[0.         0.69580303 0.99063482 1.20291371 1.37981279 1.67464458
 1.89871674 2.11099563 2.28789471 2.60631304 2.87755829 3.125217  ]","[0.      0.122   0.22325 0.31625 0.40425 0.56925 0.72725 0.88075 1.03075
 1.32175 1.60575 1.88575]",-0.036004422807767986,"[102.54308319  78.01363373  71.07883453  65.44343567  62.062603
  63.01761246  61.44287109  60.92399216  59.57613373  58.38752747
  56.93617249  54.6310997 ]"
0.03,0.39999999999999997,0.1,5.0,4.500000000000001,0.273,0.01990273572005831,0.006823017817003926,0.8262906527840865,0.021039782823823013,0,"[0.         0.82552902 1.15574063 1.39160606 1.58029841 1.88692347
 2.14637545 2.35865434 2.55913996 2.88935156 3.18418335 3.4554286 ]","[0.      0.1175  0.21675 0.3085  0.39575 0.55975 0.71775 0.87075 1.02125
 1.31225 1.59825 1.87925]",-0.10995801678767321,"[103.51991272 121.08654785 108.54556274  98.8157959   91.37895203
  81.58869171  76.15535736  72.14330292  69.57977295  64.55037689
  60.83836746  55.78622055]"
0.03,0.44999999999999996,0.1,8.0,5.500000000000001,0.273,0.017948697192670598,0.010989803321062275,0.8548022166111272,0.021045938039199224,0,"[0.         0.7901492  1.10856754 1.32084643 1.50953878 1.81616384
 2.05202927 2.27610143 2.46479378 2.79500539 3.08983718 3.34928916]","[0.      0.11775 0.21425 0.3035  0.388   0.5465  0.6985  0.846   0.9885
 1.2675  1.5375  1.8065 ]",-0.0919101968851564,"[106.16214752  96.70723724  81.20439148  74.17705536  64.84690857
  61.12505341  57.03875351  54.31820297  52.05254364  50.4633522
  48.03451157  45.64154816]"
0.03,0.44999999999999996,0.1,3.0,2.5,0.213,0.020415182510825334,0.0052534345100917245,0.9695002491806971,0.02108028109637372,0,"[0.         0.88449538 1.15574063 1.34443297 1.52133205 1.82795711
 2.06382254 2.27610143 2.46479378 2.79500539 3.07804391 3.32570261]","[0.      0.12825 0.2355  0.33425 0.428   0.6035  0.7715  0.9345  1.094
 1.402   1.703   1.999  ]",-0.019306342268618697,"[196.38212585 160.39093018 109.22117615  96.96825409  96.68325806
  98.30673981 100.68682098 100.15661621 101.22733307  99.92455292
  95.14260864  87.99949646]"
0.03,0.3,0.07,3.0,3.5000000000000004,0.273,0.018456770135659,0.010271759695949158,0.8564989690876,0.021122533254604652,0,"[0.         0.7901492  1.12036081 1.34443297 1.53312532 1.83975038
 2.08740909 2.29968798 2.48838033 2.81859193 3.10163045 3.36108243]","[0.      0.11225 0.20775 0.2965  0.38125 0.54125 0.69525 0.84525 0.99225
 1.27825 1.55825 1.83425]",-0.09083615256754919,"[ 89.31206512 132.28652954 125.72250366 118.32410431 112.15626526
 105.72386932 100.18478394  96.35090637  92.3744278   85.84313202
  79.4223175   73.9491806 ]"
0.03,0.35,0.07,7.0,2.5,0.166,0.02022560343848397,0.006170373235296663,0.8342774646842726,0.021145887077956317,0,"[0.         0.82552902 1.15574063 1.37981279 1.55671186 1.85154365
 2.08740909 2.29968798 2.47658705 2.79500539 3.07804391 3.31390934]","[0.      0.12425 0.23    0.32825 0.42175 0.59825 0.76825 0.93225 1.09275
 1.40675 1.71375 2.01575]",-0.10490236485485545,"[104.25530243 123.21561432 110.18579102  98.12979126  91.47080994
  81.66405487  76.10375977  72.94756317  70.41873932  65.08685303
  61.17746353  58.35861588]"
0.03,0.39999999999999997,0.07,8.0,4.500000000000001,0.273,0.018602106250805158,0.010068110069388885,0.880569057688686,0.021151954929404852,0,"[0.         0.81373575 1.12036081 1.3326397  1.52133205 1.81616384
 2.06382254 2.28789471 2.47658705 2.80679866 3.08983718 3.34928916]","[0.     0.129  0.2385 0.34   0.4365 0.6185 0.793  0.963  1.1295 1.4525
 1.7655 2.0735]",-0.0755997864830618,"[108.39381409  95.19033051  82.02469635  68.74224854  65.81663513
  62.06020355  59.41302872  56.8431282   55.94363785  53.82949448
  50.85193253  48.60208893]"
0.03,0.44999999999999996,0.1,2.0,8.5,0.7000000000000002,0.02013239773888239,0.006537922675755485,0.8596265054096371,0.021167377533145536,0,"[0.         0.81373575 1.15574063 1.39160606 1.59209168 1.91051001
 2.16996199 2.40582742 2.60631304 2.96011119 3.27852953 3.54977478]","[0.      0.1285  0.235   0.33375 0.42725 0.60275 0.77225 0.93725 1.09825
 1.41225 1.72025 2.02425]",-0.08885642207569966,"[106.40458679 103.5858078   93.10621643  86.61231995  81.21918488
  75.09846497  70.64098358  68.54187775  66.88639832  62.44997025
  58.3240242   54.34886551]"
0.03,0.44999999999999996,0.07,3.0,4.500000000000001,0.351,0.019360998237732956,0.0085599361091272,0.9471852313766197,0.021168862958454767,0,"[0.         0.71938957 1.02601464 1.23829353 1.42698587 1.72181767
 1.9576831  2.15816872 2.33506779 2.65348613 2.92473138 3.16059681]","[0.      0.13225 0.24225 0.3435  0.43975 0.61925 0.79125 0.95825 1.12175
 1.43775 1.74675 2.04975]",-0.03343174853859978,"[102.20643616  85.32852173  81.05349731  76.22753906  76.14920807
  75.59474182  74.70223236  73.00263214  72.51930237  70.09399414
  67.5945816   65.16699982]"
0.03,0.3,0.07,2.0,4.500000000000001,0.45,0.01894812010700551,0.009445572548004303,0.8716691253962104,0.021171917635139217,0,"[0.         0.80194247 1.13215408 1.36801952 1.55671186 1.86333693
 2.1227889  2.33506779 2.52376014 2.85397175 3.14880354 3.40825552]","[0.      0.11375 0.21    0.29925 0.3845  0.545   0.7     0.8505  0.9985
 1.2865  1.5685  1.8455 ]",-0.08123344362419876,"[ 89.31206512 129.62713623 123.50267792 116.35886383 110.73357391
 104.50865936 100.67437744  97.69485474  93.89939117  88.02714539
  81.67655945  76.08729553]"
0.03,0.44999999999999996,0.1,3.0,1.5,0.129,0.020894131718105762,0.0034923346343752985,0.9731320577712735,0.021183983134717855,0,"[0.         0.86090883 1.13215408 1.30905316 1.48595223 1.78078402
 2.01664946 2.21713508 2.40582742 2.71245249 2.98369774 3.23135644]","[0.      0.1245  0.22825 0.32375 0.41425 0.58375 0.74575 0.90275 1.05675
 1.35375 1.64375 1.92775]",-0.017007407430783897,"[196.38212585 164.47280884 114.41505432 102.1470108  101.4489212
 104.17399597 105.56919861 106.7686615  106.85745239 105.54282379
  99.62614441  94.61376953]"
0.03,0.39999999999999997,0.07,5.0,6.5,0.351,0.019337038972863783,0.008706329197333424,0.8847194201112456,0.021206632083628774,0,"[0.         0.74297612 1.03780791 1.2500868  1.42698587 1.71002439
 1.94588983 2.15816872 2.33506779 2.65348613 2.93652465 3.18418335]","[0.      0.117   0.21525 0.30575 0.39175 0.55325 0.70775 0.85725 1.00475
 1.29075 1.57075 1.84675]",-0.07297260706958147,"[108.34111023 100.84192657  88.94747925  80.33300781  74.91352844
  70.91796112  67.70079803  65.46574402  63.98358917  61.64047241
  58.59925461  55.25748062]"
0.03,0.44999999999999996,0.07,2.0,6.5,0.55,0.020870188983825404,0.003890029818263263,0.9274502624219563,0.021229628357735435,0,"[0.         0.7075963  1.00242809 1.21470698 1.40339933 1.68643785
 1.92230328 2.11099563 2.29968798 2.60631304 2.86576502 3.10163045]","[0.      0.1255  0.22875 0.32375 0.4135  0.581   0.7415  0.8965  1.048
 1.341   1.628   1.91   ]",-0.045923983886901644,"[102.20643616  88.00881195  83.44016266  78.41036224  77.2585907
  76.1053009   73.88368988  72.3344574   71.15140533  68.25149536
  65.53662109  62.56561661]"
0.03,0.44999999999999996,0.1,6.0,8.5,0.45,0.020393531761203478,0.00605837230414475,0.8360760733881819,0.02127439805660417,0,"[0.         0.81373575 1.15574063 1.39160606 1.59209168 1.91051001
 2.18175526 2.4176207  2.61810631 2.99549101 3.31390934 3.59694786]","[0.      0.12775 0.23375 0.33175 0.42475 0.59975 0.76825 0.93225 1.09325
 1.40625 1.71325 2.01625]",-0.10376384554528088,"[106.39002991  96.30822754  82.20729065  72.16988373  67.00211334
  61.60334015  58.46177673  55.45748138  53.61049271  50.45286179
  46.81004333  42.16764832]"
0.03,0.44999999999999996,0.07,5.0,5.500000000000001,0.351,0.017365040597155476,0.012308421890970905,0.9431549901268208,0.021284780581133308,0,"[0.         0.74297612 1.04960118 1.27367334 1.46236569 1.76899075
 2.00485619 2.21713508 2.40582742 2.73603903 3.01907755 3.27852953]","[0.      0.1345  0.2465  0.35    0.44825 0.63275 0.80925 0.98025 1.14775
 1.47275 1.79175 2.10575]",-0.035982891249722475,"[102.54308319  76.46903992  70.64502716  63.96085739  64.06492615
  63.22978592  62.40821075  61.4136734   60.65789032  58.78371048
  56.9588623   54.53137589]"
0.03,0.44999999999999996,0.07,6.0,3.5000000000000004,0.213,0.020984351435028886,0.0036207587694676857,0.9606123969621703,0.02129443352652228,0,"[0.         0.7075963  1.00242809 1.21470698 1.39160606 1.67464458
 1.91051001 2.11099563 2.28789471 2.59451977 2.86576502 3.10163045]","[0.      0.1275  0.233   0.33025 0.4225  0.595   0.7605  0.92    1.0765
 1.3795  1.6755  1.9655 ]",-0.024932352722946204,"[102.20643616  75.24554443  68.68491364  62.3164978   61.21723175
  61.93636703  60.56615067  60.21421814  60.01683426  58.72767258
  57.47926331  56.23448563]"
0.03,0.35,0.07,10.0,6.5,0.351,0.02036501232098654,0.006231323994480128,0.7605986729587808,0.021297021518468667,0,"[0.         0.83732229 1.1675339  1.40339933 1.59209168 1.89871674
 2.15816872 2.37044761 2.57093323 2.92473138 3.21956317 3.50260169]","[0.      0.12075 0.22525 0.32225 0.41525 0.59125 0.75675 0.92225 1.08475
 1.40075 1.71075 2.01675]",-0.15154104001709173,"[104.82159424 119.11774445 103.4144516   90.47964478  79.53522491
  70.06830597  62.35795975  57.54646301  54.94482803  50.04896164
  44.99549103  41.86017227]"
0.03,0.35,0.07,3.0,8.5,0.5,0.01733746025170733,0.012417661236290066,0.8266184234524943,0.021325708395239593,0,"[0.         0.76656266 1.07318772 1.29725989 1.48595223 1.78078402
 2.02844273 2.24072162 2.42941397 2.77141885 3.05445737 3.32570261]","[0.     0.1115 0.2055 0.2925 0.3755 0.532  0.683  0.83   0.9745 1.2555
 1.5315 1.8045]",-0.10975053795457117,"[104.82159424 127.39959717 114.9414978  107.01303864  98.01672363
  88.80514526  83.13572693  79.50733185  75.97304535  70.67910004
  64.93315887  59.92394638]"
0.03,0.35,0.07,7.0,1.5,0.1,0.02093970264649604,0.0040569064665705295,0.839971885405182,0.02132907960982318,0,"[0.         0.81373575 1.12036081 1.34443297 1.52133205 1.80437057
 2.040236   2.22892835 2.40582742 2.71245249 2.97190446 3.2077699 ]","[0.      0.1215  0.22475 0.3205  0.41175 0.58125 0.74625 0.90675 1.06375
 1.36775 1.66575 1.95675]",-0.10129779653851981,"[104.25530243 123.96164703 111.93325806  99.12854004  93.75562286
  84.27865601  78.46924591  73.93565369  72.59139252  67.5563736
  64.58192444  59.59521484]"
0.03,0.44999999999999996,0.07,3.0,8.5,0.578,0.016261793646582274,0.013812235667525935,0.9202908293063212,0.02133597400493587,0,"[0.         0.74297612 1.06139445 1.28546661 1.47415896 1.78078402
 2.040236   2.25251489 2.45300051 2.79500539 3.08983718 3.34928916]","[0.      0.1345  0.247   0.35075 0.4495  0.635   0.813   0.9865  1.1565
 1.4865  1.8105  2.1295 ]",-0.0504559050490987,"[102.20643616  81.84117126  77.07933807  71.2178421   70.51172638
  69.43830872  67.80589294  66.04628754  64.7566452   62.56713486
  59.06192017  55.47523117]"
