tr,ts,ti,n,alpha,Ks,RMSETWT,RMSEVOL,RMSEAMP,RMSE,Converged,TWT,VOL,SAmp,Amp
0.03,0.35,0.1,10.0,6.5,0.273,0.012950689964209476,0.0058845463484613406,0.8352673913186194,0.014224916740574117,0,"[0.         0.84911556 1.20291371 1.47415896 1.68643785 2.040236
 2.33506779 2.59451977 2.8303852  3.24314971 3.60874114 3.93895274]","[0.      0.09825 0.181   0.2575  0.33025 0.46775 0.60025 0.72925 0.85575
 1.09575 1.33675 1.57475]",-0.1535307912910468,"[177.25924683 257.97753906 242.59796143 239.72346497 214.51939392
 202.81135559 185.8074646  164.28744507 158.56176758 134.32070923
 120.62939453 104.90982819]"
0.03,0.3,0.1,11.0,6.5,0.273,0.012963135616449632,0.006231231984869388,0.9185425692965624,0.014383015576009236,0,"[0.         0.89628865 1.26188007 1.53312532 1.75719748 2.1227889
 2.42941397 2.68886594 2.92473138 3.33749589 3.72667385 4.05688546]","[0.      0.09375 0.174   0.2485  0.32025 0.45525 0.58625 0.71275 0.83675
 1.08175 1.32075 1.55775]",-0.07591832541560381,"[ 85.89810181 176.28453064 182.57182312 179.02127075 185.72438049
 179.62051392 179.39970398 173.63442993 168.78057861 146.79089355
 133.02046204 122.47350311]"
0.03,0.35,0.1,6.0,7.500000000000001,0.351,0.011702813500301616,0.008743673164771213,0.7671209997868965,0.014608479189675495,0,"[0.         0.86090883 1.22650026 1.48595223 1.71002439 2.06382254
 2.35865434 2.62989959 2.85397175 3.2903228  3.67950077 4.03329892]","[0.      0.104   0.1915  0.2725  0.34975 0.49525 0.63575 0.77175 0.90625
 1.16825 1.42525 1.67925]",-0.2170432281986124,"[179.7565155  253.64323425 232.83120728 219.05192566 201.94979858
 174.82984924 155.12980652 137.15318298 118.90979767  98.25510406
  82.19046021  73.46474457]"
0.03,0.3,0.1,7.0,7.500000000000001,0.351,0.012881256828465673,0.007307373451169707,0.8816814745382285,0.014809607835312636,0,"[0.         0.89628865 1.26188007 1.54491859 1.75719748 2.13458217
 2.44120724 2.71245249 2.94831792 3.3728757  3.76205367 4.10405855]","[0.      0.0985  0.184   0.2635  0.33975 0.48425 0.62425 0.76125 0.89575
 1.15875 1.41875 1.67575]",-0.11027286573037098,"[143.95812988 233.1081543  224.31468201 225.16056824 219.70751953
 208.79681396 201.68156433 188.46072388 179.92489624 155.54289246
 141.1375885  125.0428772 ]"
0.03,0.35,0.1,6.0,8.5,0.351,0.013108064838670499,0.0069504765721907025,0.7843779367523643,0.014836795085036446,0,"[0.         0.81373575 1.1675339  1.42698587 1.65105804 1.99306291
 2.28789471 2.54734668 2.77141885 3.19597663 3.56156805 3.9153662 ]","[0.      0.097   0.178   0.253   0.32425 0.45875 0.58825 0.71375 0.83775
 1.07775 1.31375 1.54775]",-0.20095976294679643,"[179.7565155  254.33805847 236.13130188 226.10928345 203.93000793
 182.89254761 162.19085693 142.94584656 127.5504303  106.60346222
  91.51509857  80.30323792]"
0.03,0.3,0.1,3.0,8.5,0.45,0.01385357250806369,0.005426496892432513,0.9070076223172272,0.014878452196373041,0,"[0.         0.84911556 1.20291371 1.47415896 1.68643785 2.040236
 2.33506779 2.59451977 2.81859193 3.21956317 3.57336132 3.89177966]","[0.      0.0935  0.17375 0.2485  0.32    0.4555  0.5865  0.715   0.8415
 1.0885  1.3315  1.5715 ]",-0.08666889600034418,"[147.08047485 224.39938354 218.39329529 214.46723938 208.24978638
 200.3321228  194.47871399 184.63121033 178.04510498 161.89787292
 147.45420837 135.82865906]"
0.03,0.35,0.1,11.0,8.5,0.351,0.012461359071750559,0.00817391125285182,0.8348507912547398,0.014902962627766251,0,"[0.         0.8727021  1.2500868  1.52133205 1.75719748 2.1227889
 2.44120724 2.73603903 2.98369774 3.43184206 3.82102003 4.18661145]","[0.      0.102   0.1885  0.2685  0.34525 0.49025 0.63075 0.76775 0.90225
 1.16525 1.42325 1.67825]",-0.1539190625505825,"[179.7565155  255.98109436 234.28486633 229.88519287 213.45306396
 188.47325134 173.65045166 163.42909241 147.84872437 128.08656311
 110.53165436 104.93507385]"
0.03,0.35,0.1,9.0,6.5,0.273,0.013570195132918841,0.006298910469881192,0.8243616836840827,0.014960831161839676,0,"[0.         0.83732229 1.19112044 1.45057242 1.66285131 2.00485619
 2.31148125 2.55913996 2.79500539 3.2077699  3.56156805 3.89177966]","[0.      0.09775 0.17975 0.25575 0.328   0.464   0.595   0.7225  0.8475
 1.0905  1.3275  1.5615 ]",-0.16369491080643495,"[177.91235352 259.40814209 241.96591187 238.69317627 213.25042725
 200.50263977 181.57835388 160.00737    154.14802551 128.63420105
 114.46594238  99.50772095]"
0.03,0.3,0.1,4.0,6.5,0.351,0.01400760282652906,0.00525705369201362,0.891815585659489,0.014961602536710396,0,"[0.         0.86090883 1.21470698 1.4977455  1.69823112 2.05202927
 2.34686107 2.59451977 2.8303852  3.21956317 3.57336132 3.89177966]","[0.      0.0975  0.18125 0.25925 0.334   0.475   0.6115  0.745   0.876
 1.132   1.384   1.633  ]",-0.10082787416535616,"[145.99542236 228.28775024 220.02481079 211.06784058 210.58190918
 199.25610352 190.13891602 177.9120636  171.60087585 153.14096069
 139.7664032  126.20307159]"
0.03,0.3,0.07,8.0,8.5,0.351,0.014434482458241981,0.004881088204946713,0.8583027018167507,0.015237431079475483,0,"[0.         0.81373575 1.15574063 1.40339933 1.61567822 1.9576831
 2.25251489 2.51196687 2.7478323  3.14880354 3.51439496 3.84460657]","[0.      0.09625 0.17925 0.25625 0.32975 0.46875 0.60325 0.73475 0.86175
 1.11375 1.36175 1.60275]",-0.1320618819067883,"[169.28890991 258.50753784 244.83592224 234.40065002 227.09944153
 204.46932983 187.50047302 176.16339111 161.35630798 144.30641174
 127.37788391 122.87205505]"
0.03,0.3,0.1,7.0,5.500000000000001,0.273,0.013738612345761663,0.0066809898917423805,0.9069997237174656,0.015276946524769885,0,"[0.         0.90808192 1.27367334 1.55671186 1.78078402 2.14637545
 2.45300051 2.71245249 2.94831792 3.36108243 3.72667385 4.05688546]","[0.      0.1     0.18525 0.2645  0.3405  0.484   0.622   0.7575  0.8895
 1.1495  1.4045  1.6545 ]",-0.08667625749532204,"[ 86.11322784 171.09593201 174.79092407 174.72390747 173.61653137
 166.65400696 166.49415588 156.82624817 153.85690308 131.77792358
 121.1049881  111.28736115]"
0.03,0.3,0.1,2.0,8.5,0.6000000000000001,0.014235847950044471,0.005550042218620419,0.9559083408446506,0.015279474319663436,0,"[0.         0.90808192 1.29725989 1.56850513 1.80437057 2.16996199
 2.47658705 2.73603903 2.97190446 3.38466897 3.7502604  4.080472  ]","[0.      0.098   0.1815  0.2595  0.33425 0.47575 0.61325 0.74775 0.88075
 1.13975 1.39475 1.64675]",-0.04109342633278562,"[ 86.15651703 157.00088501 156.12753296 160.22424316 162.33604431
 160.61134338 158.30136108 158.47224426 155.63502502 140.47535706
 135.8899231  128.39041138]"
0.03,0.3,0.1,6.0,5.500000000000001,0.273,0.01455378096178298,0.00501714455347587,0.890177719788292,0.015394293740020337,0,"[0.         0.86090883 1.22650026 1.48595223 1.69823112 2.05202927
 2.33506779 2.5827265  2.80679866 3.19597663 3.54977478 3.85639984]","[0.      0.09775 0.181   0.25825 0.332   0.4715  0.6065  0.7375  0.867
 1.119   1.366   1.61   ]",-0.10235436515731183,"[145.01231384 229.19729614 228.60848999 220.16070557 218.69068909
 205.51400757 195.95207214 187.35403442 176.84451294 159.89781189
 144.12268066 129.62879944]"
0.03,0.3,0.1,8.0,4.500000000000001,0.213,0.014147296538280885,0.0063117276193756814,0.9258633862981988,0.015491413908460523,0,"[0.         0.8727021  1.23829353 1.50953878 1.72181767 2.07561582
 2.37044761 2.61810631 2.85397175 3.23135644 3.58515459 3.90357293]","[0.      0.09525 0.17625 0.2515  0.3235  0.4595  0.5905  0.7175  0.842
 1.084   1.323   1.558  ]",-0.06909532397007882,"[ 85.83918762 171.03715515 177.60977173 174.35984802 178.31079102
 173.44238281 170.26109314 164.7852478  159.83377075 147.70324707
 130.15205383 123.38970184]"
0.03,0.3,0.1,3.0,7.500000000000001,0.45,0.013431731666823635,0.008300768438957839,0.9000418045468057,0.01578968562849658,0,"[0.         0.88449538 1.2500868  1.52133205 1.74540421 2.11099563
 2.40582742 2.6652794  2.88935156 3.30211607 3.65591422 3.98612583]","[0.      0.1     0.186   0.26625 0.343   0.4885  0.6295  0.7675  0.9035
 1.1685  1.4295  1.6875 ]",-0.09316103816237711,"[147.08047485 224.05322266 214.45909119 212.28175354 206.46913147
 196.37272644 187.57176208 178.03489685 171.57446289 154.35424805
 141.20407104 130.19638062]"
0.03,0.35,0.1,10.0,4.500000000000001,0.213,0.01401783453652164,0.0073404992959341915,0.8284756697421845,0.015823483023876546,0,"[0.         0.86090883 1.22650026 1.48595223 1.71002439 2.05202927
 2.34686107 2.60631304 2.8303852  3.23135644 3.57336132 3.89177966]","[0.      0.103   0.18975 0.27    0.34625 0.49025 0.62875 0.76375 0.89575
 1.14875 1.39975 1.64675]",-0.15986067580028404,"[177.25924683 258.85836792 243.81410217 240.8001709  215.06240845
 200.86572266 182.87979126 163.98155212 154.36279297 129.48448181
 117.88878632 102.40377045]"
0.03,0.44999999999999996,0.07,11.0,7.500000000000001,0.273,0.013827086320227446,0.0077366580182624016,0.9403464544581998,0.015844374187659317,0,"[0.         0.8727021  1.26188007 1.52133205 1.74540421 2.08740909
 2.39403415 2.62989959 2.87755829 3.26673626 3.62053441 3.93895274]","[0.      0.103   0.18625 0.26275 0.3355  0.4705  0.6     0.7255  0.8475
 1.0845  1.3145  1.5405 ]",-0.05559710444495781,"[179.842453   156.05363464 161.64447021 153.47549438 151.67735291
 138.47550964 150.79786682 140.01112366 132.62174988 123.74726868
 122.50552368 117.30284119]"
0.03,0.35,0.1,11.0,4.500000000000001,0.213,0.013547930517707451,0.008324826954235448,0.8348262876001632,0.01590123156018407,0,"[0.         0.8727021  1.22650026 1.4977455  1.72181767 2.06382254
 2.35865434 2.61810631 2.85397175 3.2903228  3.60874114 3.92715947]","[0.     0.1035 0.191  0.272  0.349  0.4945 0.634  0.7705 0.9035 1.1625
 1.4175 1.6675]",-0.15394189995664784,"[177.91235352 258.15661621 243.8588562  240.97929382 214.7535553
 200.44874573 182.9037323  165.11907959 156.00970459 134.60168457
 119.71060944 105.17901611]"
0.03,0.44999999999999996,0.07,7.0,6.5,0.273,0.014149709054947418,0.0075072954682872065,0.9218256472754689,0.016017919702253056,0,"[0.         0.8727021  1.27367334 1.54491859 1.76899075 2.1227889
 2.4176207  2.6652794  2.91293811 3.30211607 3.64412095 3.96253929]","[0.      0.10825 0.196   0.27625 0.35225 0.49375 0.62925 0.76025 0.88825
 1.13525 1.37625 1.61325]",-0.07285849673926305,"[179.00416565 149.04710388 152.46194458 139.76397705 140.4770813
 124.11419678 132.24205017 119.85238647 118.22085571 108.22422791
 103.36875153  99.35668182]"
0.03,0.39999999999999997,0.07,8.0,6.5,0.273,0.014553487669319118,0.006786410458113709,0.9583951150622292,0.01605800019451422,0,"[0.         0.8727021  1.26188007 1.54491859 1.75719748 2.13458217
 2.4176207  2.67707267 2.91293811 3.30211607 3.64412095 3.93895274]","[0.      0.1055  0.1915  0.271   0.34625 0.48675 0.62175 0.75275 0.88075
 1.12675 1.36875 1.60475]",-0.03877575276200239,"[ 92.41172028 170.38276672 166.56410217 157.00584412 154.51202393
 154.53964233 145.30618286 149.62036133 141.45851135 143.49661255
 141.39320374 124.64838409]"
0.03,0.44999999999999996,0.07,10.0,7.500000000000001,0.273,0.014073135834452041,0.007993816012022332,0.933985321974935,0.01618500066879834,0,"[0.         0.8727021  1.26188007 1.52133205 1.74540421 2.07561582
 2.38224088 2.61810631 2.86576502 3.25494298 3.59694786 3.9153662 ]","[0.      0.1005  0.183   0.259   0.33125 0.46475 0.59375 0.71825 0.83975
 1.07575 1.30575 1.53275]",-0.06152567991936048,"[178.25772095 156.42233276 160.18843079 155.52900696 149.10418701
 136.7880249  147.50099182 137.88142395 129.49255371 120.69930267
 118.95645905 113.04566956]"
0.03,0.3,0.1,6.0,8.5,0.351,0.013381670005759277,0.009197860369499154,0.8869488077265548,0.016237910195583686,0,"[0.         0.82552902 1.19112044 1.45057242 1.66285131 2.01664946
 2.31148125 2.57093323 2.79500539 3.2077699  3.57336132 3.90357293]","[0.      0.0915  0.16925 0.2415  0.3105  0.441   0.5675  0.691   0.8125
 1.0495  1.2825  1.5135 ]",-0.10536371119885087,"[145.99542236 230.1031189  230.53910828 221.46321106 223.9604187
 211.55731201 201.11721802 192.5352478  184.54786682 162.29956055
 144.49372864 128.96951294]"
0.03,0.35,0.1,9.0,4.500000000000001,0.213,0.014881770970942515,0.006571075855759212,0.8167446901999562,0.01626794839965166,0,"[0.         0.84911556 1.20291371 1.47415896 1.68643785 2.01664946
 2.31148125 2.55913996 2.79500539 3.18418335 3.51439496 3.8328133 ]","[0.      0.10225 0.188   0.2675  0.34325 0.48575 0.62275 0.75625 0.88675
 1.13775 1.38575 1.62975]",-0.17079394873364082,"[177.91235352 258.07977295 242.91441345 237.94934082 212.15353394
 198.85475159 178.32974243 158.47093201 148.31884766 124.63912964
 110.06398773  96.61197662]"
0.03,0.35,0.1,8.0,6.5,0.273,0.01467296394077269,0.007143452505689846,0.8095992079609327,0.016319460300765528,0,"[0.         0.82552902 1.1675339  1.42698587 1.63926476 1.98126964
 2.27610143 2.52376014 2.75962557 3.16059681 3.51439496 3.8328133 ]","[0.      0.097   0.178   0.25325 0.32475 0.45925 0.58875 0.71425 0.83725
 1.07725 1.31225 1.54425]",-0.17745353818041074,"[179.10191345 259.46646118 241.61108398 236.4058075  210.01948547
 196.6579895  175.60624695 154.03285217 145.55554199 120.26332855
 106.00701141  92.97537994]"
0.03,0.3,0.1,8.0,7.500000000000001,0.351,0.013480213059577792,0.009238410205883452,0.8758662520709147,0.01634210412596197,0,"[0.         0.90808192 1.28546661 1.56850513 1.78078402 2.15816872
 2.47658705 2.7478323  2.99549101 3.43184206 3.82102003 4.17481818]","[0.      0.09975 0.1865  0.2675  0.345   0.4905  0.633   0.7725  0.91
 1.178   1.442   1.703  ]",-0.11569265306990749,"[143.95812988 234.92599487 231.01805115 226.72862244 219.83930969
 209.54421997 202.09561157 189.47398376 179.49893188 156.006073
 139.27033997 122.86675262]"
0.03,0.3,0.07,7.0,8.5,0.351,0.015405980443714107,0.005468170827560979,0.8437409404511731,0.016347633640117168,0,"[0.         0.80194247 1.14394735 1.39160606 1.60388495 1.94588983
 2.22892835 2.47658705 2.71245249 3.11342372 3.46722188 3.80922675]","[0.      0.095   0.1765  0.252   0.32425 0.46075 0.59125 0.71975 0.84525
 1.09125 1.33425 1.57425]",-0.14563344349950663,"[168.70471191 257.43878174 244.21160889 233.60772705 225.49607849
 203.11102295 186.42584229 172.84757996 157.03216553 137.26687622
 120.16460419 114.24869537]"
0.03,0.3,0.1,5.0,7.500000000000001,0.351,0.015518780503541075,0.005347182418451539,0.8969343389678219,0.016414167908647817,0,"[0.         0.82552902 1.1675339  1.42698587 1.63926476 1.98126964
 2.26430816 2.51196687 2.73603903 3.125217   3.47901515 3.79743348]","[0.      0.09375 0.1745  0.24975 0.32175 0.45775 0.58925 0.71775 0.84425
 1.09125 1.33425 1.57425]",-0.09605719608198994,"[ 66.97764587 108.7445755  103.88881683  97.83317566  97.05549622
  92.48329926  88.3312149   84.96716309  79.91692352  73.37618256
  66.25922394  60.00207138]"
0.03,0.39999999999999997,0.07,9.0,6.5,0.273,0.014684750688311344,0.007375559241716548,0.9639565995223208,0.016432917480043854,0,"[0.         0.89628865 1.28546661 1.56850513 1.78078402 2.15816872
 2.44120724 2.70065922 2.93652465 3.33749589 3.67950077 3.97433256]","[0.     0.1065 0.1935 0.274  0.35   0.4925 0.629  0.7615 0.8915 1.1425
 1.3875 1.6295]",-0.03359244924519702,"[ 93.00597382 171.33222961 168.73753357 160.90019226 158.24119568
 160.50819397 151.11262512 156.21087646 147.86863708 150.06057739
 149.83828735 129.60632324]"
0.03,0.39999999999999997,0.07,7.0,8.5,0.351,0.014532633894522732,0.007817803155827205,0.9313902505143054,0.016501984550213733,0,"[0.         0.89628865 1.28546661 1.56850513 1.7925773  2.16996199
 2.47658705 2.73603903 2.98369774 3.39646224 3.73846712 4.05688546]","[0.      0.10525 0.193   0.274   0.35075 0.49475 0.63225 0.76675 0.89825
 1.15125 1.40125 1.64825]",-0.06394428652066737,"[ 91.01107025 168.44267273 160.2482605  155.81661987 143.43241882
 150.37281799 140.60948181 141.54217529 137.23902893 133.84240723
 121.47364807 104.40158844]"
0.03,0.35,0.1,7.0,7.500000000000001,0.351,0.011930176940389874,0.01144875887270555,0.7826861489895172,0.016534908574115683,0,"[0.         0.88449538 1.2500868  1.50953878 1.74540421 2.09920236
 2.40582742 2.68886594 2.93652465 3.3728757  3.76205367 4.11585182]","[0.      0.104   0.19325 0.276   0.355   0.504   0.648   0.7885  0.926
 1.195   1.459   1.72   ]",-0.20253650914177004,"[180.31858826 256.18511963 233.58422852 219.37011719 203.6771698
 175.58111572 156.99661255 138.91137695 121.93476868 101.4615097
  87.19722748  80.2678299 ]"
0.03,0.44999999999999996,0.07,6.0,8.5,0.351,0.014171392504635293,0.008675112861783189,0.9115352180120427,0.016615834275928172,0,"[0.         0.8727021  1.28546661 1.56850513 1.7925773  2.15816872
 2.45300051 2.72424576 2.96011119 3.38466897 3.73846712 4.04509219]","[0.      0.1095  0.1985  0.28    0.35725 0.50125 0.63925 0.77325 0.90325
 1.15625 1.40325 1.64625]",-0.08244917681277623,"[179.00416565 148.23986816 149.54222107 132.58914185 137.80082703
 121.64170074 127.03115082 113.7282486  115.27646637 104.20858765
  96.32736969  90.96859741]"
0.03,0.3,0.1,3.0,5.500000000000001,0.351,0.015594797037572746,0.005811596733506396,0.8994749435059288,0.01664248632975223,0,"[0.         0.84911556 1.20291371 1.47415896 1.68643785 2.02844273
 2.31148125 2.55913996 2.78321212 3.16059681 3.50260169 3.79743348]","[0.      0.0985  0.18275 0.26125 0.33625 0.47875 0.61625 0.75025 0.88225
 1.13925 1.39125 1.64025]",-0.09368935265247438,"[145.99542236 220.6491394  213.28707886 208.10469055 202.78086853
 192.11592102 184.5348053  173.77947998 166.86399841 152.02043152
 138.7334137  127.92649078]"
0.03,0.3,0.1,4.0,8.5,0.45,0.012440446076006011,0.01107155413733235,0.8915229723848336,0.016653648536758978,0,"[0.         0.86090883 1.22650026 1.4977455  1.71002439 2.07561582
 2.38224088 2.64169286 2.87755829 3.30211607 3.66770749 4.00971237]","[0.      0.10125 0.18875 0.2705  0.34875 0.49725 0.64125 0.78275 0.92175
 1.19375 1.46275 1.72875]",-0.10110058973733513,"[ 66.97764587 105.73593903 100.68173218  97.35285187  94.11776733
  89.38722992  86.3443222   81.2962265   77.33875275  69.91770935
  63.09618378  57.4380455 ]"
0.03,0.3,0.1,2.0,6.5,0.5,0.01596075567023657,0.00487570564860642,0.9324943716814764,0.016688865363973713,0,"[0.         0.86090883 1.21470698 1.48595223 1.69823112 2.040236
 2.32327452 2.57093323 2.78321212 3.16059681 3.49080842 3.78564021]","[0.      0.097   0.17925 0.256   0.329   0.4675  0.601   0.732   0.8605
 1.1105  1.3565  1.5995 ]",-0.06291524559286399,"[147.08047485 218.88247681 211.16424561 209.99778748 205.36929321
 197.94651794 192.41625977 186.92100525 180.87530518 169.71263123
 158.37875366 150.81755066]"
