tr,ts,ti,n,alpha,Ks,RMSETWT,RMSEVOL,RMSEAMP,RMSE,Converged,TWT,VOL,SAmp,Amp
0.03,0.3,0.07,3.0,8.5,0.9000000000000004,0.008076306115864393,0.004214821049611175,0.5054530501630842,0.009109963609004925,0,"[0.         1.06139445 1.47415896 1.78078402 2.040236   2.45300051
 2.79500539 3.08983718 3.36108243 3.8328133  4.25737108 4.63475577]","[0.      0.168   0.3155  0.4545  0.58875 0.84625 1.09725 1.34375 1.58725
 2.06625 2.54025 3.01025]",-0.15083681970025933,"[ 89.31206512 125.90454865 113.8212204  106.6463089  101.03375244
  92.56017303  84.65036011  77.58277893  71.16036224  61.41020584
  54.72123337  50.32287598]"
0.03,0.39999999999999997,0.1,3.0,6.5,0.7500000000000002,0.008428053122061284,0.003520513116765834,0.5331038996899258,0.009133788481983107,0,"[0.         1.04960118 1.46236569 1.75719748 2.00485619 2.40582742
 2.73603903 3.01907755 3.26673626 3.72667385 4.11585182 4.4578567 ]","[0.      0.17775 0.3315  0.4755  0.61375 0.87675 1.13175 1.38175 1.62775
 2.10875 2.58275 3.05175]",-0.14240331059457265,"[103.87213135 115.28655243 100.58556366  90.31752014  84.92279053
  77.17215729  71.70433807  67.26890564  63.36473846  54.68905258
  49.058815    43.96941376]"
0.03,0.3,0.07,5.0,6.5,0.6500000000000001,0.008508809862102352,0.003330027991161211,0.43709915248707454,0.009137227790272463,0,"[0.         1.07318772 1.4977455  1.80437057 2.05202927 2.46479378
 2.79500539 3.10163045 3.36108243 3.8328133  4.24557781 4.63475577]","[0.      0.17325 0.32575 0.4695  0.608   0.873   1.131   1.384   1.634
 2.125   2.61    3.091  ]",-0.17168475849144227,"[ 89.31206512 127.35663605 113.28421021 105.81532288  98.22963715
  88.08346558  79.59324646  72.8927002   66.06047821  56.88615417
  48.99834061  44.27920151]"
0.03,0.3,0.07,5.0,7.500000000000001,0.7000000000000002,0.008134273427633499,0.004166814145650805,0.3981953182686334,0.009139406125121045,0,"[0.         1.06139445 1.48595223 1.7925773  2.040236   2.45300051
 2.79500539 3.08983718 3.36108243 3.84460657 4.26916435 4.64654904]","[0.      0.1685  0.31675 0.45625 0.59075 0.84825 1.09875 1.34525 1.58875
 2.06775 2.54175 3.00975]",-0.1835504279280668,"[ 88.51898956 127.08877563 113.71846771 105.35096741  98.92582703
  87.90052795  78.67783356  71.50723267  65.02107239  54.34904861
  46.66997147  41.86828995]"
0.03,0.3,0.07,2.0,8.5,1.1500000000000006,0.008474648490364615,0.003459952166854679,0.5384683079247333,0.009153738909984359,0,"[0.         1.07318772 1.48595223 1.80437057 2.05202927 2.45300051
 2.79500539 3.08983718 3.34928916 3.80922675 4.21019799 4.56399614]","[0.      0.1705  0.31925 0.4595  0.59475 0.85475 1.10775 1.35675 1.60275
 2.08575 2.56375 3.03775]",-0.14076716608295634,"[ 89.31206512 124.75563812 113.46060181 107.45617676 103.3600769
  95.73156738  89.59786987  82.59967804  76.68289948  65.88140106
  58.12117767  52.98680115]"
0.03,0.3,0.07,2.0,7.500000000000001,1.1000000000000005,0.008641773547154123,0.003417334153081821,0.5634074339817231,0.009292923262037204,0,"[0.         1.07318772 1.4977455  1.80437057 2.06382254 2.46479378
 2.79500539 3.08983718 3.34928916 3.79743348 4.19840472 4.55220287]","[0.      0.1745  0.32675 0.47025 0.609   0.874   1.132   1.3855  1.636
 2.128   2.614   3.096  ]",-0.13316073263557446,"[ 89.31206512 124.18252563 112.67069244 107.6607132  102.6807251
  95.79868317  89.54439545  83.08532715  77.46045685  67.65094757
  59.08834839  55.20837402]"
0.03,0.3,0.07,3.0,5.500000000000001,0.7000000000000002,0.00828212663183799,0.004219326760009252,0.571370789690114,0.009294963144280362,0,"[0.         1.06139445 1.48595223 1.78078402 2.02844273 2.42941397
 2.75962557 3.04266409 3.30211607 3.7502604  4.15123163 4.50502978]","[0.      0.17675 0.3315  0.47725 0.61775 0.88625 1.14725 1.40325 1.65575
 2.14975 2.63575 3.11775]",-0.1307319091445152,"[ 89.31206512 123.39931488 113.75697327 106.84702301 101.31785583
  93.60527039  86.51461792  80.95747375  75.47940826  67.44647217
  59.33175659  55.43839264]"
0.03,0.35,0.07,6.0,8.5,0.742,0.008599290021513899,0.003540117015701165,0.3542994232902461,0.009299474036684302,0,"[0.         1.04960118 1.45057242 1.73361094 1.96947637 2.35865434
 2.68886594 2.97190446 3.23135644 3.69129404 4.09226527 4.46964997]","[0.      0.1755  0.329   0.47325 0.612   0.877   1.135   1.388   1.6375
 2.1285  2.6135  3.0955 ]",-0.19693867589647493,"[104.56492615 113.9815979   94.57149506  82.0921936   74.42116547
  65.50860596  60.5700798   55.563591    50.16098785  41.88511658
  35.72264862  29.5330677 ]"
0.03,0.39999999999999997,0.1,7.0,6.5,0.578,0.008459027811049596,0.003933543790412289,0.4278451847074934,0.009328875508827503,0,"[0.         1.08498099 1.4977455  1.7925773  2.040236   2.44120724
 2.77141885 3.05445737 3.31390934 3.78564021 4.18661145 4.5404096 ]","[0.      0.1745  0.3265  0.46925 0.606   0.8665  1.1165  1.3615  1.605
 2.082   2.552   3.017  ]",-0.1745072186642145,"[103.21476746 109.35354614  91.59614563  77.82512665  72.43239594
  62.75796509  57.3122673   53.67315674  48.42893982  42.17390442
  37.60846329  32.15309143]"
0.03,0.3,0.07,6.0,5.500000000000001,0.55,0.008706079131487085,0.0033792066789063505,0.41650657509002864,0.009338889207099537,0,"[0.         1.08498099 1.4977455  1.80437057 2.06382254 2.46479378
 2.79500539 3.08983718 3.34928916 3.80922675 4.22199126 4.58758268]","[0.      0.174   0.32725 0.4715  0.6105  0.876   1.134   1.387   1.6365
 2.1225  2.6025  3.0795 ]",-0.17796549459754127,"[ 88.03131866 127.94942474 113.49334717 106.05230713  99.31885529
  87.84159851  78.92585754  72.71596527  65.81637573  55.48536301
  47.65014648  43.26829529]"
0.03,0.3,0.07,4.0,6.5,0.7000000000000002,0.008491038343875613,0.003912810074167218,0.4927861338791135,0.009349214664006298,0,"[0.         1.07318772 1.4977455  1.80437057 2.05202927 2.46479378
 2.79500539 3.10163045 3.36108243 3.8328133  4.24557781 4.6229625 ]","[0.      0.175   0.329   0.47375 0.61325 0.88025 1.13975 1.39525 1.64725
 2.14225 2.63125 3.11625]",-0.15470022916687037,"[ 89.31206512 126.98542023 114.01765442 106.17449188  99.77625275
  90.10844421  82.3596344   76.05662537  69.55631256  61.27102661
  52.98737717  48.7376442 ]"
0.03,0.3,0.07,6.0,6.5,0.6000000000000001,0.0078593353286277,0.005093417885262164,0.3872637509905217,0.00936547156109739,0,"[0.         1.06139445 1.47415896 1.78078402 2.02844273 2.42941397
 2.75962557 3.05445737 3.31390934 3.78564021 4.19840472 4.56399614]","[0.      0.16775 0.31525 0.454   0.58775 0.84375 1.09275 1.33675 1.57775
 2.05075 2.51875 2.97875]",-0.18688455594789088,"[ 88.51898956 128.19351196 114.27645111 106.0158844   98.62237549
  87.06168365  78.25244904  70.39849854  64.11938477  54.8829689
  45.46897125  41.25353241]"
0.03,0.39999999999999997,0.1,7.0,7.500000000000001,0.6500000000000001,0.008749420137450442,0.0033741502164943817,0.39245049825336475,0.009377485933078886,0,"[0.         1.09677427 1.50953878 1.80437057 2.05202927 2.45300051
 2.79500539 3.08983718 3.36108243 3.8328133  4.24557781 4.6229625 ]","[0.      0.17525 0.3285  0.47225 0.61025 0.87325 1.12875 1.37925 1.62575
 2.10875 2.58575 3.05875]",-0.18530259803272375,"[103.87213135 107.96183777  89.96439362  75.79383087  70.14870453
  61.58393097  55.9044075   51.51564789  47.09470367  39.85197449
  33.90255737  30.42828178]"
0.03,0.35,0.07,6.0,8.5,0.7500000000000002,0.008368694215791592,0.004250333964604979,0.35533348685541694,0.009386180356678554,0,"[0.         1.06139445 1.45057242 1.74540421 1.98126964 2.37044761
 2.70065922 2.99549101 3.25494298 3.71488058 4.11585182 4.48144324]","[0.     0.177  0.332  0.4775 0.6175 0.8855 1.146  1.3995 1.6515 2.1465
 2.6365 3.1235]",-0.19662328650909783,"[104.56492615 113.62970734  94.13925171  81.6091156   74.98809814
  65.37498474  60.22783661  55.31354523  49.97676468  41.98160934
  35.2016716   29.78035355]"
0.03,0.44999999999999996,0.1,5.0,8.5,0.742,0.008656642752895755,0.003630707515881774,0.5568881815463896,0.009387198773710026,0,"[0.         1.02601464 1.4151926  1.72181767 1.9576831  2.35865434
 2.68886594 2.97190446 3.23135644 3.67950077 4.080472   4.43427015]","[0.      0.17775 0.33175 0.47575 0.6135  0.8755  1.1295  1.378   1.6225
 2.1015  2.5735  3.0405 ]",-0.13514910462835114,"[106.39002991  87.9120636   74.82115936  68.55143738  64.57112122
  59.64588165  56.45947266  53.55434418  50.58721924  43.97415543
  38.45941162  33.99302292]"
0.03,0.39999999999999997,0.1,6.0,6.5,0.6000000000000001,0.008710667905811062,0.0035154148708675063,0.4560272466749228,0.009393288938366757,0,"[0.         1.09677427 1.4977455  1.80437057 2.040236   2.44120724
 2.78321212 3.06625064 3.32570261 3.78564021 4.18661145 4.56399614]","[0.      0.176   0.3295  0.47325 0.61125 0.87375 1.12825 1.37775 1.62275
 2.10275 2.57575 3.04475]",-0.16591168976414855,"[103.51991272 110.73340607  93.14745331  80.34741211  74.32344818
  65.96854401  60.57406998  56.49637604  51.62867737  45.24739838
  39.47491074  34.81769943]"
0.03,0.44999999999999996,0.1,4.0,8.5,0.8000000000000003,0.008541564441594656,0.003932113116855491,0.5710115480292998,0.00940318226313099,0,"[0.         1.02601464 1.42698587 1.72181767 1.96947637 2.37044761
 2.70065922 2.98369774 3.24314971 3.69129404 4.080472   4.43427015]","[0.      0.18075 0.337   0.48275 0.62275 0.88825 1.14525 1.39725 1.64525
 2.13125 2.61025 3.08425]",-0.13084147785106356,"[106.36789703  91.03377533  78.87201691  72.74304962  69.11352539
  63.90032959  60.49115753  56.83431244  54.43858719  47.36956787
  41.62004471  36.93098831]"
0.03,0.44999999999999996,0.1,7.0,7.500000000000001,0.6500000000000001,0.008438426180611702,0.004288996014652717,0.5553281482492322,0.009465860933868609,0,"[0.         1.06139445 1.45057242 1.74540421 1.99306291 2.38224088
 2.71245249 3.00728428 3.26673626 3.71488058 4.11585182 4.46964997]","[0.      0.181   0.33825 0.48525 0.626   0.8935  1.1525  1.406   1.6555
 2.1375  2.6185  3.0945 ]",-0.1356249147839842,"[106.33049774  83.22665405  68.27880859  63.17581177  58.83711624
  54.27360535  50.91087341  48.93061066  46.46740723  40.71554565
  35.32847214  30.58682251]"
0.03,0.39999999999999997,0.1,7.0,8.5,0.7000000000000002,0.008591686284563717,0.003976447660205415,0.34371006422552297,0.009467270420068999,0,"[0.         1.08498099 1.4977455  1.80437057 2.05202927 2.45300051
 2.79500539 3.08983718 3.36108243 3.84460657 4.25737108 4.64654904]","[0.      0.1725  0.323   0.4645  0.60025 0.85975 1.11175 1.35875 1.60225
 2.07625 2.54825 3.01625]",-0.2001684304112155,"[103.87213135 107.8356781   89.91803741  75.11067963  69.1921463
  59.74646378  54.61008453  49.94954681  45.69869232  37.78246689
  31.42512131  27.88146782]"
0.03,0.3,0.07,3.0,6.5,0.7500000000000002,0.008108437989506142,0.004898161395175204,0.5585971926202622,0.009473053978672933,0,"[0.         1.04960118 1.45057242 1.75719748 1.99306291 2.39403415
 2.72424576 3.01907755 3.27852953 3.72667385 4.12764509 4.48144324]","[0.      0.169   0.317   0.45625 0.59025 0.84675 1.09625 1.34075 1.58225
 2.05525 2.52225 2.98525]",-0.13462785625082002,"[ 89.31206512 125.32550049 114.5085907  107.65666962 102.35920715
  94.40009308  87.37692261  81.62908936  75.4783783   66.73221588
  59.4315567   54.61996841]"
0.03,0.39999999999999997,0.1,8.0,6.5,0.578,0.008736202296126143,0.0036790449582917765,0.4080301303189998,0.009479272248647141,0,"[0.         1.09677427 1.50953878 1.80437057 2.05202927 2.45300051
 2.78321212 3.07804391 3.33749589 3.80922675 4.21019799 4.56399614]","[0.     0.1775 0.3325 0.478  0.618  0.884  1.1405 1.3915 1.64   2.127
 2.607  3.083 ]",-0.18055081025270506,"[103.87213135 106.94887543  88.08853149  74.4571991   68.87214661
  59.79573822  54.46802139  50.9144783   47.03722382  40.47954178
  35.06360245  29.44702148]"
0.03,0.39999999999999997,0.1,3.0,6.5,0.742,0.008682184122991153,0.003826296769055697,0.535209731353352,0.009487932762746884,0,"[0.         1.04960118 1.45057242 1.75719748 1.99306291 2.39403415
 2.71245249 3.00728428 3.25494298 3.70308731 4.09226527 4.44606342]","[0.      0.17625 0.32875 0.4715  0.6085  0.869   1.1215  1.369   1.6125
 2.0885  2.5575  3.0215 ]",-0.14176103193722764,"[103.87213135 115.39894867 101.06314087  90.39494324  84.50656128
  77.35508728  71.7594986   67.45982361  63.08342743  55.33813477
  49.23343658  44.02631378]"
0.03,0.3,0.07,4.0,8.5,0.8000000000000003,0.00792260978968413,0.00524043888360168,0.42765892875896355,0.009498944445166696,0,"[0.         1.06139445 1.47415896 1.78078402 2.02844273 2.44120724
 2.78321212 3.08983718 3.36108243 3.8328133  4.26916435 4.63475577]","[0.      0.16625 0.3125  0.45025 0.58325 0.83825 1.08675 1.33075 1.57125
 2.04625 2.51625 2.98225]",-0.17456402672851612,"[ 89.31206512 125.34724426 113.52934265 105.9406662   99.37448883
  89.15418243  80.31571198  73.40789795  65.41183472  55.64772034
  48.92407608  44.18619919]"
0.03,0.39999999999999997,0.1,6.0,7.500000000000001,0.6500000000000001,0.008056039734799684,0.0051357610099961445,0.4097849089060442,0.009553837834109808,0,"[0.         1.07318772 1.48595223 1.78078402 2.02844273 2.42941397
 2.77141885 3.05445737 3.32570261 3.78564021 4.19840472 4.56399614]","[0.      0.1715  0.321   0.46125 0.59575 0.85175 1.10025 1.34375 1.58375
 2.05375 2.51675 2.97475]",-0.18001560278365653,"[103.21476746 110.58486176  93.95336914  79.71346283  73.88114929
  64.47061157  59.49198151  54.57829666  50.51698685  42.57775497
  37.00548553  32.37576675]"
0.03,0.44999999999999996,0.1,6.0,8.5,0.742,0.007750773361387105,0.005653147938410057,0.5350514369840209,0.009593360689202603,0,"[0.         1.06139445 1.45057242 1.75719748 1.99306291 2.40582742
 2.73603903 3.03087082 3.30211607 3.76205367 4.1630249  4.52861633]","[0.      0.183   0.342   0.49075 0.63325 0.90425 1.16675 1.42325 1.67525
 2.17125 2.66125 3.14625]",-0.14180931171987363,"[106.39002991  83.73531342  70.64141846  64.68637085  60.50727463
  56.09973145  53.04529572  50.20751572  47.1366806   40.38900757
  34.90629196  31.21144295]"
0.03,0.39999999999999997,0.1,5.0,5.500000000000001,0.55,0.008967543263277618,0.0036303282051514457,0.5176179991045362,0.009674508517535861,0,"[0.         1.07318772 1.48595223 1.78078402 2.01664946 2.40582742
 2.73603903 3.01907755 3.26673626 3.71488058 4.10405855 4.4578567 ]","[0.      0.177   0.33075 0.47475 0.613   0.8755  1.1295  1.3785  1.623
 2.101   2.572   3.038  ]",-0.14712651027311646,"[103.51991272 111.90502167  95.5727005   84.43835449  78.36895752
  70.52571869  65.31583405  61.35943222  57.51472092  50.39099121
  44.34854889  40.2747612 ]"
0.03,0.39999999999999997,0.1,4.0,5.500000000000001,0.6000000000000001,0.008781497990871575,0.004101618404993251,0.5251957240996614,0.00969216077579509,0,"[0.         1.06139445 1.47415896 1.76899075 2.01664946 2.40582742
 2.73603903 3.01907755 3.26673626 3.71488058 4.10405855 4.4578567 ]","[0.     0.1805 0.337  0.4835 0.624  0.891  1.1495 1.4025 1.652  2.139
 2.619  3.092 ]",-0.14481530414960325,"[103.87213135 113.44410706  98.13751984  87.70541382  81.98719788
  74.57809448  69.17475128  64.733284    60.67232132  52.79432678
  47.15878677  42.08988571]"
0.03,0.35,0.07,8.0,7.500000000000001,0.6500000000000001,0.00899799731678895,0.0036207359417821166,0.35547043056646843,0.009699158956994879,0,"[0.         1.07318772 1.46236569 1.75719748 1.99306291 2.37044761
 2.70065922 2.98369774 3.24314971 3.70308731 4.09226527 4.44606342]","[0.      0.176   0.33025 0.47525 0.61475 0.88075 1.13975 1.39375 1.64375
 2.13475 2.61975 3.09375]",-0.19658151867722712,"[103.90800476 113.60978699  93.16721344  79.27671814  71.95523834
  61.83517456  56.42063141  51.51440811  47.31262589  39.23910141
  33.79996872  29.3894577 ]"
0.03,0.3,0.07,3.0,4.500000000000001,0.578,0.008749858282505268,0.00418512838941602,0.46070000616893453,0.009699243248822145,0,"[0.         1.08498099 1.50953878 1.81616384 2.06382254 2.46479378
 2.79500539 3.07804391 3.33749589 3.80922675 4.21019799 4.57578941]","[0.      0.17175 0.322   0.46325 0.599   0.858   1.1095  1.356   1.5985
 2.0735  2.5405  3.0025 ]",-0.16448649811847496,"[169.83424377 228.98171997 202.37677002 184.72221375 168.21340942
 148.32823181 131.20304871 122.88040924 113.13328552  97.17662048
  88.35671234  80.16938782]"
0.03,0.39999999999999997,0.1,3.0,7.500000000000001,0.8500000000000003,0.008320356176018638,0.005007039799285143,0.5015269768865037,0.009710755606410703,0,"[0.         1.07318772 1.48595223 1.7925773  2.040236   2.45300051
 2.79500539 3.08983718 3.34928916 3.82102003 4.22199126 4.58758268]","[0.      0.18075 0.338   0.48525 0.62675 0.89625 1.15775 1.41425 1.66675
 2.16175 2.64975 3.13375]",-0.15203427204961636,"[103.87213135 114.21456909  99.0177536   88.47182465  82.56923676
  75.10095215  69.3243866   65.11232758  60.13504028  52.17835617
  45.72786331  41.13628387]"
0.03,0.39999999999999997,0.1,2.0,8.5,1.1500000000000006,0.008900092109500641,0.003955035383848783,0.5071940561190723,0.009739298970926576,0,"[0.         1.08498099 1.50953878 1.81616384 2.06382254 2.47658705
 2.80679866 3.10163045 3.36108243 3.82102003 4.22199126 4.57578941]","[0.      0.1795  0.334   0.479   0.61875 0.88525 1.14375 1.39725 1.64775
 2.13775 2.62175 3.10175]",-0.15030581288368294,"[104.04978943 114.64691162  98.87995148  87.99053192  82.50402832
  76.02558899  70.04708862  66.21017456  60.98072433  53.17638397
  46.25210571  41.18250275]"
0.03,0.44999999999999996,0.1,5.0,7.500000000000001,0.7000000000000002,0.008522220492314556,0.004885117316699495,0.5748430890102068,0.009823065372761368,0,"[0.         1.03780791 1.43877915 1.73361094 1.96947637 2.37044761
 2.70065922 2.98369774 3.24314971 3.69129404 4.09226527 4.44606342]","[0.      0.183   0.3415  0.4895  0.63125 0.90025 1.16075 1.41475 1.66475
 2.15575 2.63675 3.11575]",-0.12967285785188692,"[106.39002991  88.20146179  75.10267639  69.83165741  65.76385498
  60.52441406  57.58202744  54.319561    51.66885757  45.57338333
  39.16509247  35.79891586]"
0.03,0.3,0.07,2.0,3.5000000000000004,0.6500000000000001,0.009032200516600546,0.0038616851004274876,0.5977542099479637,0.009823098186770955,0,"[0.         1.08498099 1.50953878 1.80437057 2.05202927 2.44120724
 2.75962557 3.04266409 3.30211607 3.7502604  4.13943836 4.46964997]","[0.      0.17525 0.32725 0.46975 0.6075  0.868   1.1215  1.3695  1.6125
 2.0875  2.5545  3.0155 ]",-0.1226849659658711,"[169.83424377 224.07168579 197.89837646 181.83679199 169.68904114
 152.91638184 142.87646484 135.08088684 127.31755066 114.71404266
 105.89308167  97.10765076]"
