tr,ts,ti,n,alpha,Ks,RMSETWT,RMSEVOL,RMSEAMP,RMSE,Converged,TWT,VOL,SAmp,Amp
0.03,0.3,0.07,9.0,4.500000000000001,0.213,0.011876293873555883,0.007416548090371482,1.3559454948037577,0.014001840655708588,0,"[0.         0.81373575 1.14394735 1.39160606 1.59209168 1.92230328
 2.19354853 2.44120724 2.64169286 3.03087082 3.34928916 3.64412095]","[0.     0.099  0.184  0.263  0.3385 0.481  0.618  0.7485 0.8795 1.1335
 1.3825 1.6275]",-0.12778443263454894,"[169.83424377 260.30651855 248.59733582 242.79605103 224.97640991
 209.29202271 194.26142883 176.44189453 168.18791199 147.41195679
 136.59887695 124.89829254]"
0.03,0.35,0.1,8.0,3.5000000000000004,0.166,0.01267869331707472,0.005983926990322104,1.5093745349275727,0.014019866135378773,0,"[0.         0.81373575 1.15574063 1.4151926  1.61567822 1.94588983
 2.21713508 2.44120724 2.65348613 3.00728428 3.34928916 3.62053441]","[0.      0.09925 0.182   0.2585  0.33125 0.46775 0.59875 0.72575 0.85075
 1.09175 1.32775 1.56075]",-0.1828654580389986,"[179.10191345 260.4284668  245.99194336 238.04397583 215.42312622
 200.62692261 173.24209595 158.8626709  141.90484619 122.88289642
 103.51522827  92.33577728]"
0.03,0.3,0.07,10.0,4.500000000000001,0.213,0.011672862138331224,0.007780421359276794,1.3346105133846984,0.014028209687211593,0,"[0.         0.82552902 1.15574063 1.40339933 1.61567822 1.94588983
 2.21713508 2.46479378 2.67707267 3.05445737 3.3728757  3.67950077]","[0.      0.09925 0.185   0.26425 0.34    0.483   0.6205  0.7545  0.886
 1.139   1.389   1.634  ]",-0.1201251743051067,"[168.31758118 261.63607788 251.01254272 246.31544495 231.32473755
 215.21159363 200.68896484 185.65032959 178.39633179 157.08158875
 143.34248352 131.25234985]"
0.03,0.3,0.1,2.0,8.5,0.578,0.012142290434890412,0.007221161641534557,1.1777051813810833,0.014127292467362641,0,"[0.         0.82552902 1.19112044 1.45057242 1.66285131 2.00485619
 2.28789471 2.52376014 2.7478323  3.125217   3.46722188 3.77384694]","[0.      0.09525 0.17625 0.25175 0.32425 0.46175 0.59475 0.72475 0.85275
 1.10275 1.34875 1.59275]",-0.0637961601158089,"[ 67.70204926 102.56806946  97.30843353  95.88211823  94.38417816
  91.94965363  89.93831635  87.59333038  84.29030609  79.25306702
  73.48303986  68.11282349]"
0.03,0.3,0.1,10.0,6.5,0.273,0.011314580284798863,0.008493036390226898,1.2533334790813708,0.014147487202569843,0,"[0.         0.82552902 1.1675339  1.4151926  1.62747149 1.96947637
 2.25251489 2.5001736  2.71245249 3.10163045 3.44363533 3.7502604 ]","[0.     0.093  0.1725 0.246  0.3165 0.45   0.579  0.703  0.8265 1.0685
 1.3055 1.5395]",-0.09094671899021214,"[ 65.42279053 110.80586243 106.78091431  99.28812408 100.0896225
  92.32661438  88.30303955  87.62970734  83.51891327  77.22988892
  67.4462738   63.08712006]"
0.03,0.3,0.07,11.0,4.500000000000001,0.213,0.011297509527830528,0.008639972124966602,1.312364554157082,0.014222617194160205,0,"[0.         0.83732229 1.17932717 1.4151926  1.63926476 1.9576831
 2.22892835 2.48838033 2.70065922 3.08983718 3.40825552 3.71488058]","[0.      0.09975 0.186   0.266   0.34225 0.48625 0.62525 0.76075 0.89325
 1.15125 1.39925 1.64825]",-0.11213887494239251,"[167.26741028 262.23544312 252.85481262 247.88713074 236.44715881
 218.45864868 212.03257751 192.71032715 183.99822998 163.42861938
 153.42118835 136.90513611]"
0.03,0.3,0.1,11.0,4.500000000000001,0.213,0.01212750135684886,0.00748968255033272,1.2800650781417058,0.014253828744064851,0,"[0.         0.84911556 1.19112044 1.43877915 1.65105804 1.98126964
 2.25251489 2.5001736  2.71245249 3.07804391 3.39646224 3.70308731]","[0.      0.09825 0.1825  0.26075 0.33575 0.47725 0.61225 0.74425 0.87525
 1.13125 1.37925 1.62625]",-0.1005433630528724,"[ 66.11416626 114.44126129 108.8759613  102.1481781  101.60745239
  93.11850739  90.80872345  85.35081482  82.95303345  75.54810333
  66.84405518  61.16415024]"
0.03,0.35,0.1,11.0,3.5000000000000004,0.166,0.012800578054184672,0.006410589205363637,1.417009127361614,0.014316090684303416,0,"[0.         0.86090883 1.21470698 1.47415896 1.68643785 2.01664946
 2.31148125 2.54734668 2.78321212 3.14880354 3.49080842 3.78564021]","[0.      0.1015  0.187   0.266   0.34125 0.48275 0.61875 0.75125 0.88075
 1.13175 1.37275 1.60975]",-0.1497062767228194,"[177.25924683 260.42208862 248.09623718 245.80284119 219.52680969
 208.03166199 185.87390137 173.71096802 158.62246704 137.44454956
 123.62340546 111.24843597]"
0.03,0.3,0.07,8.0,4.500000000000001,0.213,0.012854931586589173,0.006343999707529964,1.3805590094638214,0.014335117662057341,0,"[0.         0.80194247 1.14394735 1.37981279 1.58029841 1.89871674
 2.16996199 2.40582742 2.60631304 2.98369774 3.30211607 3.59694786]","[0.      0.0975  0.181   0.2585  0.33225 0.47175 0.60575 0.73625 0.86425
 1.11025 1.35425 1.59425]",-0.1366206843975119,"[168.70471191 260.05661011 248.51542664 242.95578003 225.26733398
 210.1438446  194.50248718 175.04095459 166.69190979 144.91627502
 130.60247803 119.92670441]"
0.03,0.3,0.1,2.0,7.500000000000001,0.55,0.012284862404246668,0.00741369191882853,1.1884260903751804,0.014348542509905898,0,"[0.         0.83732229 1.19112044 1.45057242 1.66285131 2.00485619
 2.28789471 2.52376014 2.7478323  3.125217   3.4554286  3.7502604 ]","[0.      0.09725 0.17975 0.25675 0.3305  0.4705  0.6055  0.7375  0.867
 1.121   1.371   1.618  ]",-0.06764496644468973,"[ 67.70204926 101.50920105  96.44584656  94.70766449  92.62345886
  90.03433228  88.01194     85.18928528  81.7955246   76.0634079
  71.71329498  65.95697021]"
0.03,0.3,0.07,6.0,5.500000000000001,0.273,0.011957657313849712,0.008302146044081868,1.4408123854222936,0.014557169964410243,0,"[0.         0.81373575 1.15574063 1.39160606 1.59209168 1.92230328
 2.19354853 2.42941397 2.64169286 3.00728428 3.34928916 3.65591422]","[0.      0.10025 0.186   0.2655  0.34125 0.48425 0.62225 0.75675 0.88875
 1.14475 1.39575 1.64375]",-0.15825164636660338,"[168.70471191 257.86398315 243.65756226 231.93649292 219.47366333
 197.6050415  180.15350342 164.79615784 151.13226318 129.2565155
 114.13738251 104.6063385 ]"
