tr,ts,ti,n,alpha,Ks,RMSETWT,RMSEVOL,RMSEAMP,RMSE,Converged,TWT,VOL,SAmp,Amp
0.03,0.44999999999999996,0.1,11.0,8.5,0.213,0.017958350349999333,0.014178141539851646,1.0275135253875223,0.022880604118278608,0,"[0.         0.74297612 1.07318772 1.3326397  1.52133205 1.85154365
 2.13458217 2.35865434 2.55913996 2.92473138 3.25494298 3.52618823]","[0.     0.0775 0.1395 0.196  0.2495 0.349  0.4435 0.535  0.624  0.796
 0.964  1.128 ]",-0.024899740475707678,"[122.95690918 190.00723267 185.10575867 189.3216095  168.48757935
 182.14337158 161.4385376  181.50865173 167.13473511 171.59361267
 160.83818054 158.55825806]"
0.03,0.44999999999999996,0.07,7.0,8.5,0.213,0.01762463337820218,0.014668359240587152,1.062581965493611,0.022930077726142944,0,"[0.         0.67221649 1.01422136 1.26188007 1.45057242 1.75719748
 2.040236   2.26430816 2.45300051 2.80679866 3.10163045 3.3728757 ]","[0.      0.07675 0.1395  0.1955  0.248   0.3455  0.438   0.527   0.614
 0.781   0.943   1.102  ]",-0.05663667877171813,"[ 98.32504272 166.69239807 169.73164368 169.62283325 154.602005
 151.66677856 130.89865112 139.17636108 138.10140991 130.5057373
 124.25509644 123.76138306]"
0.03,0.39999999999999997,0.1,7.0,5.500000000000001,0.166,0.018088833962934675,0.014240203837769926,1.150442834238418,0.02302149689919959,0,"[0.         0.66042321 0.96704828 1.19112044 1.37981279 1.67464458
 1.96947637 2.18175526 2.39403415 2.73603903 3.04266409 3.2903228 ]","[0.      0.07725 0.13975 0.1965  0.25025 0.35025 0.44575 0.53775 0.62775
 0.80075 0.96975 1.13375]",-0.13615076498576836,"[196.8099823  240.46647644 221.90393066 205.36166382 178.98899841
 156.30630493 129.96902466 129.11936951 115.14134979 108.71073914
 107.21831512 102.33996582]"
0.03,0.44999999999999996,0.07,9.0,8.5,0.213,0.017840191179783065,0.014703312189652092,1.0484612425583926,0.023118386852840345,0,"[0.         0.7075963  1.04960118 1.29725989 1.48595223 1.81616384
 2.07561582 2.31148125 2.48838033 2.85397175 3.14880354 3.43184206]","[0.      0.0785  0.14225 0.1995  0.25325 0.35325 0.44775 0.53925 0.62875
 0.80075 0.96775 1.13175]",-0.043857424515345224,"[100.57305908 166.07415771 170.45521545 173.7696228  154.31355286
 156.99641418 133.9777832  147.10296631 145.3500061  139.3412323
 131.31956482 134.16294861]"
0.03,0.44999999999999996,0.07,8.0,8.5,0.213,0.01789374695611194,0.014714655317957546,1.0555627878580611,0.023166943286840016,0,"[0.         0.69580303 1.03780791 1.28546661 1.46236569 1.80437057
 2.06382254 2.28789471 2.47658705 2.8303852  3.125217   3.40825552]","[0.      0.07775 0.141   0.19775 0.251   0.35    0.4435  0.534   0.622
 0.791   0.956   1.115  ]",-0.05028432301154532,"[ 99.75759888 165.78121948 170.30705261 171.58276367 154.08390808
 153.98001099 132.21354675 143.684021   141.48182678 136.01437378
 127.06499481 128.66021729]"
0.03,0.35,0.1,8.0,7.500000000000001,0.213,0.01909089507756081,0.013200258597885007,1.1554084795183235,0.02321010775316376,0,"[0.         0.68400976 0.99063482 1.21470698 1.40339933 1.69823112
 1.94588983 2.15816872 2.34686107 2.70065922 3.00728428 3.2903228 ]","[0.      0.0745  0.135   0.19075 0.24375 0.34275 0.43725 0.52925 0.61925
 0.79325 0.96325 1.13025]",-0.1406446739640827,"[178.55302429 260.32189941 260.76330566 239.17855835 241.53799438
 211.35545349 205.16845703 183.45469666 170.74928284 152.49560547
 130.75119019 120.77118683]"
0.03,0.44999999999999996,0.1,11.0,6.5,0.166,0.018102533465493297,0.014545019438770805,1.030625445343191,0.023221957461495905,0,"[0.         0.71938957 1.04960118 1.29725989 1.47415896 1.7925773
 2.06382254 2.29968798 2.47658705 2.8303852  3.125217   3.40825552]","[0.      0.0755  0.136   0.19075 0.2425  0.3385  0.43    0.5185  0.6045
 0.7695  0.9305  1.0885 ]",-0.02771602803558782,"[123.27589417 190.17108154 190.35990906 193.89494324 175.88659668
 187.90007019 160.11952209 180.52427673 178.57981873 171.20280457
 158.67999268 164.5506897 ]"
0.03,0.3,0.1,4.0,7.500000000000001,0.273,0.018233122744447845,0.014495425561487583,1.0791332426969111,0.023293005972238295,0,"[0.         0.71938957 1.02601464 1.26188007 1.45057242 1.75719748
 2.00485619 2.22892835 2.42941397 2.77141885 3.07804391 3.34928916]","[0.      0.07425 0.137   0.195   0.25025 0.35375 0.45375 0.55075 0.64625
 0.83225 1.01425 1.19325]",-0.07161558464070446,"[145.99542236 226.39744568 225.57525635 220.83125305 217.45924377
 211.37251282 202.87104797 195.68174744 190.07881165 177.00039673
 163.62835693 151.40248108]"
0.03,0.44999999999999996,0.07,10.0,8.5,0.213,0.01780870074086047,0.015062680556959166,1.046086622999784,0.023324540030588384,0,"[0.         0.7075963  1.04960118 1.29725989 1.48595223 1.82795711
 2.08740909 2.31148125 2.5001736  2.86576502 3.16059681 3.44363533]","[0.      0.0795  0.14375 0.2015  0.25575 0.35725 0.45325 0.54625 0.63675
 0.81075 0.98075 1.14675]",-0.04170839381480448,"[ 98.32504272 161.91296387 169.1398468  171.40527344 151.8044281
 156.09939575 132.8245697  146.06083679 144.90153503 139.42773438
 130.66270447 134.09069824]"
0.03,0.39999999999999997,0.07,10.0,8.5,0.213,0.01853783057780797,0.014166191081385626,1.0168749393806815,0.023330926520090063,0,"[0.         0.69580303 1.02601464 1.2500868  1.45057242 1.74540421
 2.01664946 2.21713508 2.4176207  2.75962557 3.06625064 3.32570261]","[0.     0.0765 0.138  0.194  0.247  0.3455 0.4395 0.5305 0.619  0.786
 0.952  1.115 ]",-0.015271820139516803,"[ 91.01107025 167.15316772 165.46315002 169.38562012 155.11099243
 159.17196655 152.40988159 161.66317749 151.65342712 157.15394592
 151.99763489 149.89761353]"
