tr,ts,ti,n,alpha,Ks,RMSETWT,RMSEVOL,RMSEAMP,RMSE,Converged,TWT,VOL,SAmp,Amp
0.03,0.39999999999999997,0.07,6.0,8.5,0.6500000000000001,0.01821329928789242,0.003933350646610214,0.7376533027336027,0.01863318325621072,0,"[0.         0.95525501 1.29725989 1.56850513 1.78078402 2.14637545
 2.44120724 2.70065922 2.93652465 3.34928916 3.71488058 4.03329892]","[0.      0.1635  0.30475 0.4365  0.56275 0.80075 1.03325 1.25875 1.48275
 1.91775 2.34975 2.77775]",-0.11884305386167796,"[108.3396759   89.56130219  73.78860474  67.77047729  64.27085876
  59.73065948  56.8367424   55.06116867  52.22094727  45.97201157
  40.92065811  36.5244751 ]"
0.03,0.39999999999999997,0.07,4.0,8.5,0.7000000000000002,0.01812483197593329,0.004770117345355027,0.7641851462266344,0.01874202640176005,0,"[0.         0.91987519 1.27367334 1.53312532 1.74540421 2.11099563
 2.39403415 2.65348613 2.87755829 3.27852953 3.62053441 3.93895274]","[0.      0.16175 0.30075 0.43025 0.55425 0.78875 1.01675 1.23975 1.45875
 1.88775 2.30975 2.72775]",-0.10682412875933464,"[108.31534576  94.83092499  82.0269928   76.14933014  72.57575989
  65.16222382  64.70877075  62.6138382   59.62178421  53.97222137
  48.12438583  43.09194946]"
0.03,0.44999999999999996,0.07,4.0,8.5,0.7000000000000002,0.01819995975574931,0.004492604277056956,0.8397890863183664,0.018746253713772382,0,"[0.         0.8727021  1.22650026 1.48595223 1.69823112 2.05202927
 2.34686107 2.59451977 2.81859193 3.2077699  3.54977478 3.84460657]","[0.      0.16725 0.30975 0.44225 0.569   0.8085  1.0395  1.2655  1.4875
 1.9205  2.3465  2.7675 ]",-0.07257554389778002,"[102.54308319  75.67215729  68.11857605  65.79962921  65.38474274
  63.22585678  61.44463348  60.01057816  58.1923027   54.04455185
  49.18928146  44.66517639]"
0.03,0.39999999999999997,0.07,7.0,7.500000000000001,0.578,0.018313221323871358,0.004047607254277494,0.7587421727446897,0.018755191274470555,0,"[0.         0.94346173 1.28546661 1.55671186 1.76899075 2.1227889
 2.4176207  2.67707267 2.90114483 3.31390934 3.65591422 3.97433256]","[0.      0.16375 0.3055  0.438   0.56475 0.80475 1.03725 1.26475 1.48875
 1.92575 2.35675 2.78275]",-0.10928979574665558,"[108.34111023  86.46501923  70.41122437  65.61476135  61.6018486
  57.7718277   55.2172966   53.20672607  51.11477661  46.06500244
  40.7347374   36.81938934]"
0.03,0.39999999999999997,0.07,3.0,8.5,0.8000000000000003,0.018335175283074833,0.00417883737853364,0.7645214651300647,0.01880535387854502,0,"[0.         0.93166846 1.28546661 1.55671186 1.76899075 2.1227889
 2.4176207  2.67707267 2.90114483 3.30211607 3.65591422 3.96253929]","[0.      0.166   0.30825 0.441   0.56825 0.80925 1.04275 1.27125 1.49625
 1.93625 2.36925 2.79825]",-0.1066717762960807,"[108.31534576  98.76635742  86.55710602  80.6756897   77.01597595
  71.87995911  69.21754456  66.25363159  63.35817719  57.79719925
  50.73696518  46.27913284]"
0.03,0.44999999999999996,0.07,5.0,8.5,0.6500000000000001,0.01818121883321505,0.004874493191443415,0.841249632644721,0.01882332069892775,0,"[0.         0.8727021  1.21470698 1.48595223 1.69823112 2.05202927
 2.33506779 2.5827265  2.80679866 3.2077699  3.53798151 3.84460657]","[0.      0.16475 0.3055  0.43625 0.56125 0.79775 1.02575 1.24875 1.46775
 1.89575 2.31575 2.73175]",-0.07191391641194138,"[102.54308319  72.29328156  64.53038788  61.61558533  61.48478317
  59.44213486  57.50601959  56.22058868  55.19522476  51.1524086
  46.2465477   42.16572952]"
0.03,0.39999999999999997,0.07,6.0,7.500000000000001,0.6000000000000001,0.01844775941562006,0.004193602565700856,0.7572214699699584,0.01891840717226615,0,"[0.         0.95525501 1.29725989 1.56850513 1.78078402 2.14637545
 2.44120724 2.70065922 2.92473138 3.33749589 3.69129404 4.00971237]","[0.      0.16525 0.308   0.44125 0.56875 0.80925 1.04375 1.27275 1.49825
 1.93925 2.37325 2.80225]",-0.10997867410360886,"[108.3396759   90.38522339  74.08701324  68.99414062  65.25211334
  60.95000076  58.2780571   56.19408035  53.51982117  48.1737442
  43.0751915   38.64739227]"
0.03,0.39999999999999997,0.07,5.0,8.5,0.6500000000000001,0.01798073954889653,0.0060201035309611,0.7546028490004902,0.018961767882999258,0,"[0.         0.91987519 1.26188007 1.53312532 1.74540421 2.09920236
 2.38224088 2.64169286 2.86576502 3.26673626 3.62053441 3.93895274]","[0.      0.15925 0.29625 0.424   0.5465  0.7785  1.003   1.2225  1.4385
 1.8615  2.2775  2.6895 ]",-0.1111649094027779,"[108.34111023  91.90493011  78.07730103  71.69181061  68.20379639
  63.45815277  60.98257446  58.75411224  56.23411942  50.1520462
  44.79990768  40.16731262]"
0.03,0.39999999999999997,0.07,4.0,7.500000000000001,0.6500000000000001,0.018500406226361614,0.004330462572411876,0.7800408904556302,0.019000472010754357,0,"[0.         0.91987519 1.27367334 1.54491859 1.74540421 2.09920236
 2.39403415 2.64169286 2.86576502 3.26673626 3.60874114 3.9153662 ]","[0.      0.16375 0.3045  0.43575 0.56125 0.79875 1.02875 1.25375 1.47525
 1.90725 2.33225 2.75325]",-0.09964147662359953,"[108.31534576  95.18002319  82.1961441   77.25336456  73.83234406
  69.09830475  66.18213654  63.94784164  61.4672699   55.89456177
  50.19651794  45.82925415]"
0.03,0.44999999999999996,0.07,3.0,8.5,0.8000000000000003,0.018148188667823934,0.005715224088711631,0.8374023210705828,0.019026837317513458,0,"[0.         0.8727021  1.23829353 1.50953878 1.72181767 2.07561582
 2.35865434 2.61810631 2.84217848 3.23135644 3.56156805 3.86819311]","[0.      0.17175 0.31775 0.45375 0.58375 0.82925 1.06625 1.29825 1.52575
 1.97075 2.40775 2.83975]",-0.073656748555026,"[102.20643616  79.67602539  72.46109009  71.19676208  70.16986084
  67.49294281  65.56942749  63.83825302  61.69757462  57.405056
  52.55661774  47.66835785]"
